SalesKey,OrderDate,ShipDate,CustomerKey,ProductKey,StoreKey,ChannelKey,PromotionKey,OrderNumber,Quantity,UnitPrice,UnitCost,DiscountAmount,SalesAmount,MarginAmount,ReturnedFlag
1215,2024-02-12,2024-02-13,118,37,8,2,8,SO-20231215,2,12.25,6.35,2.94,21.56,8.86,False
1216,2024-08-20,2024-08-26,85,8,9,1,4,SO-20231216,8,38.85,15.46,37.30,273.50,149.82,False
1217,2024-06-18,2024-06-20,163,15,4,1,4,SO-20231217,6,32.20,14.69,23.18,170.02,81.88,True
1218,2023-01-16,2023-01-20,71,29,5,2,,SO-20231218,3,15.65,7.78,0.00,46.95,23.61,True
1219,2023-06-30,2023-07-01,171,39,4,3,6,SO-20231219,6,23.00,10.40,16.56,121.44,59.04,False
1220,2023-11-13,2023-11-16,145,17,11,2,2,SO-20231220,6,34.55,16.36,24.88,182.42,84.26,False
1221,2023-06-23,2023-06-26,26,10,12,2,6,SO-20231221,6,9.35,5.91,4.49,51.61,16.15,False
1222,2024-10-30,2024-11-01,156,38,10,2,3,SO-20231222,4,17.00,7.13,8.16,59.84,31.32,False
1223,2023-08-22,2023-08-24,44,14,7,1,6,SO-20231223,8,22.20,10.79,8.88,168.72,82.40,False
1224,2023-12-30,2024-01-03,14,27,9,2,,SO-20231224,5,16.30,6.10,0.00,81.50,51.00,False
1225,2024-10-23,2024-10-28,68,20,12,1,7,SO-20231225,1,17.95,8.14,2.15,15.80,7.66,False
1226,2024-08-13,2024-08-19,147,43,9,2,2,SO-20231226,2,33.10,16.12,5.30,60.90,28.66,False
1227,2023-04-04,2023-04-06,52,9,2,2,1,SO-20231227,7,12.10,4.91,6.78,77.92,43.55,False
1228,2024-09-21,2024-09-23,150,1,8,1,2,SO-20231228,3,8.35,6.35,2.00,23.05,4.00,False
1229,2024-03-21,2024-03-23,80,2,12,1,,SO-20231229,2,13.25,7.13,0.00,26.50,12.24,False
1230,2024-10-22,2024-10-25,7,39,7,2,5,SO-20231230,5,17.00,10.40,6.80,78.20,26.20,False
1231,2024-08-03,2024-08-07,92,24,11,3,2,SO-20231231,4,27.80,13.02,13.34,97.86,45.78,False
1232,2023-08-23,2023-08-26,102,32,5,1,5,SO-20231232,6,25.65,11.80,18.47,135.43,64.63,False
1233,2024-05-16,2024-05-17,40,37,10,3,2,SO-20231233,4,10.75,6.35,3.44,39.56,14.16,False
1234,2024-11-18,2024-11-19,55,27,5,3,8,SO-20231234,8,13.80,6.10,13.25,97.15,48.35,False
1235,2024-05-06,2024-05-07,64,47,7,3,1,SO-20231235,3,17.85,8.96,4.28,49.27,22.39,False
1236,2023-08-03,2023-08-06,20,34,2,1,,SO-20231236,3,26.75,13.23,0.00,80.25,40.56,False
1237,2024-07-29,2024-08-02,169,17,7,2,7,SO-20231237,4,31.80,16.36,10.18,117.02,51.58,False
1238,2024-10-13,2024-10-18,114,28,12,1,5,SO-20231238,4,17.80,6.92,5.70,65.50,37.82,False
1239,2023-08-27,2023-08-28,70,48,2,2,4,SO-20231239,4,25.60,9.36,8.19,94.21,56.77,False
1240,2024-07-07,2024-07-09,67,36,7,3,4,SO-20231240,4,16.40,5.70,3.28,62.32,39.52,False
1241,2023-08-15,2023-08-17,165,2,8,2,5,SO-20231241,6,12.00,7.13,5.76,66.24,23.46,False
1242,2024-08-11,2024-08-15,100,34,1,1,5,SO-20231242,3,29.75,13.23,4.46,84.79,45.10,False
1243,2023-02-07,2023-02-13,149,9,3,3,,SO-20231243,3,9.60,4.91,0.00,28.80,14.07,False
1244,2023-08-13,2023-08-17,97,23,10,2,7,SO-20231244,2,29.30,13.26,7.03,51.57,25.05,True
1245,2024-04-06,2024-04-11,163,28,11,3,1,SO-20231245,2,17.30,6.92,2.77,31.83,17.99,False
1246,2024-01-06,2024-01-12,150,1,6,3,5,SO-20231246,2,16.50,6.35,2.64,30.36,17.66,False
1247,2023-01-28,2023-02-02,10,5,3,3,5,SO-20231247,1,21.85,12.07,2.62,19.23,7.16,False
1248,2024-12-22,2024-12-25,113,41,1,1,4,SO-20231248,3,25.35,12.07,9.13,66.92,30.71,False
1249,2024-04-20,2024-04-26,122,4,7,3,1,SO-20231249,6,22.75,10.58,10.92,125.58,62.10,False
1250,2024-08-08,2024-08-10,78,5,10,1,5,SO-20231250,7,26.60,12.07,9.31,176.89,92.40,False
1251,2023-09-18,2023-09-20,180,36,10,2,3,SO-20231251,5,13.90,5.70,8.34,61.16,32.66,False
1252,2023-09-03,2023-09-09,92,11,4,1,6,SO-20231252,1,13.10,8.96,1.57,11.53,2.57,False
1253,2023-04-15,2023-04-17,174,5,6,1,3,SO-20231253,3,25.85,12.07,3.88,73.67,37.46,False
1254,2023-03-13,2023-03-15,121,32,5,2,1,SO-20231254,5,23.90,11.80,14.34,105.16,46.16,False
1255,2024-03-29,2024-03-30,53,13,3,1,7,SO-20231255,2,20.45,10.64,2.04,38.86,17.58,False
1256,2024-07-04,2024-07-06,92,21,8,2,3,SO-20231256,3,16.55,9.21,5.96,43.69,16.06,False
1257,2023-08-16,2023-08-22,6,13,5,2,5,SO-20231257,8,20.95,10.64,8.38,159.22,74.10,False
1258,2024-09-05,2024-09-06,127,1,3,2,5,SO-20231258,7,12.75,6.35,4.46,84.79,40.34,False
1259,2024-05-15,2024-05-16,5,42,11,1,,SO-20231259,7,26.35,12.01,0.00,184.45,100.38,False
1260,2023-01-25,2023-01-29,105,43,3,2,5,SO-20231260,2,29.85,16.12,2.99,56.71,24.47,False
1261,2024-07-18,2024-07-20,118,19,7,2,5,SO-20231261,2,13.45,7.53,2.15,24.75,9.69,False
1262,2024-02-23,2024-02-29,68,33,1,1,5,SO-20231262,6,22.25,13.50,10.68,122.82,41.82,True
1263,2023-03-29,2023-03-30,111,45,4,3,8,SO-20231263,3,14.60,4.91,5.26,38.54,23.81,False
1264,2023-05-31,2023-06-01,121,8,2,3,8,SO-20231264,2,30.85,15.46,7.40,54.30,23.38,False
1265,2024-05-25,2024-05-28,170,26,9,3,8,SO-20231265,1,31.15,14.44,1.56,29.59,15.15,False
1266,2024-07-10,2024-07-12,134,25,5,2,7,SO-20231266,1,28.40,14.93,2.27,26.13,11.20,False
1267,2024-03-05,2024-03-10,42,32,5,3,6,SO-20231267,7,25.40,11.80,21.34,156.46,73.86,True
1268,2024-04-12,2024-04-13,47,24,4,2,3,SO-20231268,2,25.55,13.02,6.13,44.97,18.93,False
1269,2023-12-06,2023-12-09,8,16,11,1,,SO-20231269,5,34.70,14.24,0.00,173.50,102.30,False
1270,2024-04-12,2024-04-15,129,23,5,3,7,SO-20231270,2,26.55,13.26,6.37,46.73,20.21,False
1271,2024-06-14,2024-06-20,178,11,12,3,8,SO-20231271,6,18.60,8.96,8.93,102.67,48.91,False
1272,2024-03-09,2024-03-11,130,39,12,3,6,SO-20231272,4,23.50,10.40,4.70,89.30,47.70,False
1273,2024-11-25,2024-11-28,129,39,1,3,3,SO-20231273,3,18.50,10.40,6.66,48.84,17.64,False
1274,2023-03-02,2023-03-05,169,11,5,3,8,SO-20231274,7,17.35,8.96,9.72,111.73,49.01,False
1275,2024-07-14,2024-07-19,17,34,11,2,1,SO-20231275,7,27.50,13.23,15.40,177.10,84.49,False
1276,2023-12-20,2023-12-24,120,15,3,1,7,SO-20231276,3,27.45,14.69,4.12,78.23,34.16,False
1277,2024-11-12,2024-11-14,175,8,10,2,6,SO-20231277,1,38.35,15.46,4.60,33.75,18.29,False
1278,2023-07-20,2023-07-21,138,30,2,1,,SO-20231278,4,19.90,8.35,0.00,79.60,46.20,False
1279,2023-10-21,2023-10-23,123,23,10,2,,SO-20231279,3,22.80,13.26,0.00,68.40,28.62,False
1280,2024-12-20,2024-12-24,43,26,9,3,6,SO-20231280,1,35.65,14.44,4.28,31.37,16.93,False
1281,2023-03-18,2023-03-23,52,19,7,3,3,SO-20231281,8,12.20,7.53,11.71,85.89,25.65,False
1282,2024-05-31,2024-06-03,68,14,7,2,,SO-20231282,8,22.45,10.79,0.00,179.60,93.28,False
1283,2023-05-22,2023-05-28,44,8,12,2,3,SO-20231283,6,34.10,15.46,16.37,188.23,95.47,False
1284,2023-02-24,2023-03-01,117,47,4,3,8,SO-20231284,3,18.10,8.96,2.71,51.59,24.71,False
1285,2023-04-07,2023-04-11,69,44,11,3,5,SO-20231285,1,34.85,15.46,4.18,30.67,15.21,False
1286,2023-03-28,2023-03-31,66,47,6,2,,SO-20231286,8,21.60,8.96,0.00,172.80,101.12,False
1287,2023-09-01,2023-09-06,87,24,10,3,,SO-20231287,6,26.05,13.02,0.00,156.30,78.18,False
1288,2023-05-15,2023-05-17,162,22,3,1,3,SO-20231288,3,21.55,9.57,5.17,59.48,30.77,False
1289,2024-08-04,2024-08-06,17,30,8,1,8,SO-20231289,2,16.40,8.35,2.62,30.18,13.48,False
1290,2024-04-02,2024-04-05,11,39,11,1,2,SO-20231290,8,16.50,10.40,6.60,125.40,42.20,True
1291,2023-01-02,2023-01-04,4,42,1,3,5,SO-20231291,5,29.35,12.01,11.74,135.01,74.96,False
1292,2024-06-27,2024-07-02,30,1,1,2,4,SO-20231292,1,17.75,6.35,0.89,16.86,10.51,False
1293,2023-09-26,2023-09-30,71,43,8,2,6,SO-20231293,7,32.10,16.12,17.98,206.72,93.88,False
1294,2024-01-01,2024-01-05,153,46,9,3,,SO-20231294,5,11.85,5.91,0.00,59.25,29.70,False
1295,2023-09-29,2023-10-02,56,17,2,3,8,SO-20231295,5,33.30,16.36,13.32,153.18,71.38,True
1296,2023-05-11,2023-05-14,17,23,12,2,3,SO-20231296,6,25.05,13.26,12.02,138.28,58.72,False
1297,2024-12-28,2024-12-30,43,26,4,1,3,SO-20231297,8,32.65,14.44,20.90,240.30,124.78,False
1298,2023-11-29,2023-12-04,10,30,2,1,1,SO-20231298,6,17.15,8.35,8.23,94.67,44.57,False
1299,2023-10-06,2023-10-11,121,12,5,1,2,SO-20231299,5,21.35,9.36,12.81,93.94,47.14,False
1300,2024-08-23,2024-08-25,143,27,6,3,6,SO-20231300,1,14.80,6.10,0.74,14.06,7.96,True
1301,2024-10-08,2024-10-11,27,40,7,3,2,SO-20231301,7,22.00,10.58,18.48,135.52,61.46,False
1302,2023-04-25,2023-04-28,165,39,12,3,6,SO-20231302,3,23.25,10.40,5.58,64.17,32.97,True
1303,2024-03-09,2024-03-11,165,37,5,2,7,SO-20231303,3,12.00,6.35,4.32,31.68,12.63,False
1304,2024-04-06,2024-04-08,83,25,2,3,1,SO-20231304,8,32.65,14.93,31.34,229.86,110.42,False
1305,2024-09-16,2024-09-17,112,4,1,2,2,SO-20231305,2,24.25,10.58,5.82,42.68,21.52,False
1306,2024-01-24,2024-01-30,19,13,6,2,6,SO-20231306,8,15.95,10.64,6.38,121.22,36.10,False
1307,2023-03-24,2023-03-29,31,32,6,2,,SO-20231307,4,28.65,11.80,0.00,114.60,67.40,True
1308,2023-02-03,2023-02-04,135,2,3,1,2,SO-20231308,6,18.25,7.13,5.48,104.02,61.24,False
1309,2023-01-22,2023-01-24,20,43,11,2,7,SO-20231309,2,29.35,16.12,2.94,55.76,23.52,False
1310,2023-09-06,2023-09-07,69,48,9,1,8,SO-20231310,5,21.60,9.36,12.96,95.04,48.24,False
1311,2023-01-10,2023-01-13,109,44,7,3,3,SO-20231311,7,34.35,15.46,12.02,228.43,120.21,False
1312,2023-03-26,2023-03-31,65,42,1,1,1,SO-20231312,2,29.60,12.01,2.96,56.24,32.22,False
1313,2024-12-28,2024-12-29,90,33,11,1,7,SO-20231313,8,30.25,13.50,12.10,229.90,121.90,False
1314,2024-03-28,2024-04-02,122,4,12,3,5,SO-20231314,7,25.25,10.58,8.84,167.91,93.85,False
1315,2023-03-29,2023-03-30,4,16,10,3,7,SO-20231315,5,33.95,14.24,8.49,161.26,90.06,False
1316,2024-05-24,2024-05-25,96,48,1,2,6,SO-20231316,5,20.60,9.36,12.36,90.64,43.84,False
1317,2023-05-08,2023-05-12,156,20,3,3,7,SO-20231317,2,20.45,8.14,2.04,38.86,22.58,False
1318,2024-12-26,2024-12-31,4,14,9,1,,SO-20231318,4,20.95,10.79,0.00,83.80,40.64,False
1319,2023-12-25,2023-12-27,148,14,7,1,,SO-20231319,3,28.70,10.79,0.00,86.10,53.73,False
1320,2024-12-22,2024-12-25,88,37,12,3,3,SO-20231320,7,15.75,6.35,8.82,101.43,56.98,False
1321,2024-02-24,2024-02-28,142,35,12,3,3,SO-20231321,6,29.75,17.55,14.28,164.22,58.92,True
1322,2024-09-21,2024-09-27,96,27,11,3,2,SO-20231322,3,8.30,6.10,1.25,23.65,5.35,False
1323,2023-01-17,2023-01-19,94,17,8,1,7,SO-20231323,4,33.55,16.36,16.10,118.10,52.66,False
1324,2024-08-19,2024-08-20,24,42,5,1,,SO-20231324,1,26.35,12.01,0.00,26.35,14.34,True
1325,2023-11-27,2023-12-01,159,23,12,1,,SO-20231325,8,29.80,13.26,0.00,238.40,132.32,False
1326,2024-04-04,2024-04-05,22,45,6,2,1,SO-20231326,5,7.10,4.91,4.26,31.24,6.69,False
1327,2024-03-03,2024-03-09,160,46,9,3,4,SO-20231327,4,18.10,5.91,3.62,68.78,45.14,False
1328,2023-12-16,2023-12-18,115,13,4,2,,SO-20231328,4,22.45,10.64,0.00,89.80,47.24,False
1329,2024-05-21,2024-05-26,5,34,5,3,8,SO-20231329,8,26.75,13.23,17.12,196.88,91.04,False
1330,2024-05-10,2024-05-16,102,24,4,1,5,SO-20231330,2,28.30,13.02,6.79,49.81,23.77,False
1331,2023-09-10,2023-09-13,27,20,4,1,,SO-20231331,2,14.95,8.14,0.00,29.90,13.62,False
1332,2024-09-13,2024-09-19,105,21,1,2,,SO-20231332,6,14.30,9.21,0.00,85.80,30.54,False
1333,2023-04-06,2023-04-09,93,37,7,3,6,SO-20231333,1,13.75,6.35,0.69,13.06,6.71,False
1334,2024-02-15,2024-02-18,143,27,8,1,7,SO-20231334,6,16.30,6.10,11.74,86.06,49.46,False
1335,2023-12-25,2023-12-29,135,36,11,1,5,SO-20231335,7,11.65,5.70,4.08,77.47,37.57,False
1336,2024-04-15,2024-04-18,162,33,12,3,3,SO-20231336,5,24.50,13.50,14.70,107.80,40.30,False
1337,2023-09-26,2023-09-27,139,25,6,1,7,SO-20231337,8,28.15,14.93,11.26,213.94,94.50,False
1338,2023-06-19,2023-06-25,49,34,8,1,8,SO-20231338,5,32.75,13.23,13.10,150.65,84.50,True
1339,2024-10-04,2024-10-07,87,25,1,2,,SO-20231339,6,24.40,14.93,0.00,146.40,56.82,False
1340,2024-01-24,2024-01-28,17,17,12,2,,SO-20231340,7,35.80,16.36,0.00,250.60,136.08,False
1341,2024-03-01,2024-03-04,26,24,7,1,,SO-20231341,4,30.80,13.02,0.00,123.20,71.12,False
1342,2024-06-07,2024-06-10,178,21,6,3,6,SO-20231342,3,18.55,9.21,6.68,48.97,21.34,False
1343,2023-04-26,2023-04-28,162,4,10,1,8,SO-20231343,6,24.00,10.58,17.28,126.72,63.24,False
1344,2024-04-25,2024-05-01,24,38,6,3,6,SO-20231344,2,12.25,7.13,2.94,21.56,7.30,False
1345,2024-05-05,2024-05-11,90,42,12,3,8,SO-20231345,4,29.35,12.01,14.09,103.31,55.27,False
1346,2024-10-30,2024-11-05,150,8,9,1,8,SO-20231346,6,30.35,15.46,9.11,172.99,80.23,False
1347,2023-08-04,2023-08-06,77,19,4,3,,SO-20231347,2,18.95,7.53,0.00,37.90,22.84,False
1348,2024-12-31,2024-12-31,87,19,6,1,2,SO-20231348,5,12.20,7.53,4.88,56.12,18.47,False
1349,2024-11-08,2024-11-13,71,16,12,1,2,SO-20231349,4,32.45,14.24,6.49,123.31,66.35,False
1350,2023-05-22,2023-05-24,151,15,7,1,7,SO-20231350,8,25.45,14.69,10.18,193.42,75.90,False
1351,2023-07-27,2023-07-30,98,25,5,2,7,SO-20231351,2,30.15,14.93,3.02,57.28,27.42,False
1352,2024-08-07,2024-08-09,113,40,5,1,,SO-20231352,6,24.25,10.58,0.00,145.50,82.02,False
1353,2024-06-04,2024-06-08,171,38,9,1,3,SO-20231353,5,17.25,7.13,4.31,81.94,46.29,False
1354,2023-11-13,2023-11-17,77,19,11,3,6,SO-20231354,6,18.20,7.53,5.46,103.74,58.56,False
1355,2024-05-23,2024-05-29,147,36,10,3,8,SO-20231355,8,13.65,5.70,13.10,96.10,50.50,False
1356,2024-03-07,2024-03-08,81,31,8,2,2,SO-20231356,1,27.15,11.83,1.36,25.79,13.96,False
1357,2024-03-23,2024-03-26,48,9,5,2,3,SO-20231357,2,6.91,4.91,1.11,12.71,2.89,False
1358,2024-06-05,2024-06-09,105,31,10,1,2,SO-20231358,7,27.65,11.83,23.23,170.32,87.51,False
1359,2024-08-22,2024-08-25,14,12,4,2,5,SO-20231359,4,19.35,9.36,9.29,68.11,30.67,False
1360,2024-03-02,2024-03-03,72,13,9,3,6,SO-20231360,5,18.70,10.64,4.67,88.83,35.63,False
1361,2023-12-18,2023-12-20,165,11,3,3,1,SO-20231361,7,15.60,8.96,13.10,96.10,33.38,False
1362,2023-01-22,2023-01-26,162,42,6,2,,SO-20231362,2,31.35,12.01,0.00,62.70,38.68,False
1363,2024-03-14,2024-03-20,50,8,3,3,,SO-20231363,4,36.60,15.46,0.00,146.40,84.56,False
1364,2023-09-14,2023-09-16,94,14,8,3,6,SO-20231364,3,27.20,10.79,4.08,77.52,45.15,False
1365,2023-08-12,2023-08-16,77,12,3,3,8,SO-20231365,8,24.60,9.36,9.84,186.96,112.08,False
1366,2023-10-19,2023-10-22,40,34,12,2,2,SO-20231366,1,32.00,13.23,1.60,30.40,17.17,False
1367,2023-12-28,2023-12-31,66,42,3,2,,SO-20231367,5,26.35,12.01,0.00,131.75,71.70,False
1368,2023-09-27,2023-09-30,90,19,1,1,2,SO-20231368,8,10.45,7.53,4.18,79.42,19.18,False
1369,2023-01-29,2023-02-03,172,42,2,2,6,SO-20231369,6,22.60,12.01,10.85,124.75,52.69,False
1370,2024-12-09,2024-12-14,36,23,4,3,,SO-20231370,1,21.55,13.26,0.00,21.55,8.29,False
1371,2023-05-02,2023-05-07,153,21,8,1,1,SO-20231371,3,20.55,9.21,4.93,56.72,29.09,False
1372,2024-04-19,2024-04-23,159,36,4,2,1,SO-20231372,5,18.15,5.70,7.26,83.49,54.99,False
1373,2023-01-03,2023-01-05,95,48,10,1,,SO-20231373,7,24.35,9.36,0.00,170.45,104.93,False
1374,2023-08-20,2023-08-25,57,34,11,3,6,SO-20231374,3,24.75,13.23,3.71,70.54,30.85,False
1375,2024-08-22,2024-08-26,125,29,6,3,1,SO-20231375,4,13.40,7.78,6.43,47.17,16.05,False
1376,2023-07-01,2023-07-06,25,25,2,1,4,SO-20231376,6,24.90,14.93,7.47,141.93,52.35,False
1377,2024-05-04,2024-05-08,42,38,8,1,5,SO-20231377,2,21.50,7.13,3.44,39.56,25.30,False
1378,2023-03-28,2023-03-31,55,40,9,1,8,SO-20231378,1,26.75,10.58,2.14,24.61,14.03,False
1379,2023-08-19,2023-08-22,119,12,12,1,4,SO-20231379,3,20.35,9.36,4.88,56.17,28.09,False
1380,2024-11-16,2024-11-20,11,3,6,2,3,SO-20231380,3,24.25,10.40,5.82,66.93,35.73,False
1381,2024-07-17,2024-07-23,143,25,5,1,5,SO-20231381,8,27.15,14.93,26.06,191.14,71.70,False
1382,2023-04-29,2023-05-05,61,26,7,3,8,SO-20231382,6,36.15,14.44,26.03,190.87,104.23,False
1383,2023-12-26,2023-12-28,30,18,7,2,1,SO-20231383,1,8.45,4.69,0.68,7.77,3.08,False
1384,2024-09-12,2024-09-15,8,1,10,3,5,SO-20231384,7,10.75,6.35,9.03,66.22,21.77,False
1385,2024-09-10,2024-09-15,45,27,2,3,4,SO-20231385,2,9.55,6.10,0.96,18.14,5.94,True
1386,2024-09-29,2024-09-30,60,18,8,1,5,SO-20231386,1,12.20,4.69,0.61,11.59,6.90,False
1387,2024-12-18,2024-12-24,70,8,1,3,7,SO-20231387,4,31.35,15.46,6.27,119.13,57.29,False
1388,2024-02-06,2024-02-09,4,16,4,1,5,SO-20231388,7,36.95,14.24,12.93,245.72,146.04,False
1389,2023-04-20,2023-04-26,86,36,10,3,6,SO-20231389,2,12.40,5.70,1.98,22.82,11.42,False
1390,2023-05-20,2023-05-24,83,43,8,3,1,SO-20231390,7,31.35,16.12,17.56,201.89,89.05,False
1391,2023-08-01,2023-08-06,20,32,4,2,6,SO-20231391,5,26.90,11.80,16.14,118.36,59.36,False
1392,2023-03-19,2023-03-23,129,36,3,2,7,SO-20231392,7,12.15,5.70,6.80,78.25,38.35,False
1393,2024-05-22,2024-05-27,32,19,11,1,,SO-20231393,5,11.20,7.53,0.00,56.00,18.35,False
1394,2023-06-12,2023-06-13,129,10,3,2,3,SO-20231394,5,11.60,5.91,2.90,55.10,25.55,False
1395,2024-06-22,2024-06-24,90,6,1,2,5,SO-20231395,4,27.35,12.01,8.75,100.65,52.61,False
1396,2023-01-20,2023-01-25,51,31,5,2,7,SO-20231396,3,19.65,11.83,4.72,54.23,18.74,False
1397,2024-01-26,2024-02-01,66,39,11,3,7,SO-20231397,3,23.00,10.40,3.45,65.55,34.35,False
1398,2023-07-02,2023-07-04,66,16,5,3,4,SO-20231398,3,31.20,14.24,4.68,88.92,46.20,False
1399,2024-03-02,2024-03-05,26,9,9,1,4,SO-20231399,5,11.35,4.91,4.54,52.21,27.66,False
1400,2024-12-29,2024-12-31,81,46,8,1,6,SO-20231400,6,12.85,5.91,9.25,67.85,32.39,False
1401,2023-10-31,2023-11-04,138,14,8,1,3,SO-20231401,7,20.95,10.79,17.60,129.05,53.52,False
1402,2023-08-25,2023-08-26,98,16,2,3,,SO-20231402,4,34.95,14.24,0.00,139.80,82.84,False
1403,2023-01-26,2023-01-30,59,28,10,3,5,SO-20231403,7,12.80,6.92,10.75,78.85,30.41,False
1404,2024-03-29,2024-04-04,7,14,10,2,,SO-20231404,2,26.45,10.79,0.00,52.90,31.32,False
1405,2024-04-19,2024-04-21,63,9,9,3,5,SO-20231405,2,10.60,4.91,1.70,19.50,9.68,False
1406,2024-08-22,2024-08-23,7,40,4,1,,SO-20231406,5,21.75,10.58,0.00,108.75,55.85,False
1407,2024-11-20,2024-11-23,132,35,2,2,4,SO-20231407,5,28.50,17.55,17.10,125.40,37.65,False
1408,2024-07-16,2024-07-21,155,16,5,2,1,SO-20231408,7,35.95,14.24,30.20,221.45,121.77,False
1409,2024-11-26,2024-11-30,108,2,9,3,1,SO-20231409,1,16.75,7.13,2.01,14.74,7.61,False
1410,2023-12-06,2023-12-12,46,31,2,2,5,SO-20231410,6,21.65,11.83,6.50,123.40,52.42,False
1411,2023-06-08,2023-06-09,86,44,9,3,5,SO-20231411,5,33.60,15.46,20.16,147.84,70.54,False
1412,2024-01-20,2024-01-21,151,15,3,1,,SO-20231412,7,28.95,14.69,0.00,202.65,99.82,False
1413,2023-01-16,2023-01-18,48,13,12,3,8,SO-20231413,6,22.45,10.64,16.16,118.54,54.70,False
1414,2024-03-11,2024-03-16,114,16,3,3,2,SO-20231414,1,33.70,14.24,1.69,32.01,17.77,False
1415,2023-09-12,2023-09-15,18,48,8,2,,SO-20231415,4,18.60,9.36,0.00,74.40,36.96,False
1416,2024-11-30,2024-12-03,160,21,8,2,7,SO-20231416,3,18.30,9.21,6.59,48.31,20.68,False
1417,2023-11-29,2023-12-02,101,32,8,3,8,SO-20231417,2,28.40,11.80,6.82,49.98,26.38,False
1418,2023-10-15,2023-10-20,139,31,7,1,4,SO-20231418,5,25.15,11.83,15.09,110.66,51.51,False
1419,2023-09-17,2023-09-21,20,35,12,1,8,SO-20231419,8,38.50,17.55,15.40,292.60,152.20,False
1420,2024-11-12,2024-11-16,169,12,10,3,,SO-20231420,7,18.60,9.36,0.00,130.20,64.68,False
1421,2023-08-05,2023-08-08,140,13,4,1,3,SO-20231421,8,23.95,10.64,15.33,176.27,91.15,False
1422,2023-11-17,2023-11-20,166,29,11,2,,SO-20231422,4,19.40,7.78,0.00,77.60,46.48,False
1423,2024-06-24,2024-06-30,87,40,5,3,6,SO-20231423,1,25.75,10.58,1.29,24.46,13.88,False
1424,2024-04-16,2024-04-19,166,23,10,2,1,SO-20231424,2,29.55,13.26,4.73,54.37,27.85,True
1425,2024-11-23,2024-11-25,180,39,8,2,2,SO-20231425,7,23.50,10.40,8.22,156.28,83.48,False
1426,2024-10-04,2024-10-05,138,22,10,1,,SO-20231426,6,24.55,9.57,0.00,147.30,89.88,False
1427,2023-11-13,2023-11-15,111,45,6,1,7,SO-20231427,5,12.10,4.91,3.03,57.47,32.92,False
1428,2024-12-15,2024-12-21,176,42,4,3,2,SO-20231428,7,22.60,12.01,12.66,145.54,61.47,False
1429,2023-10-15,2023-10-20,4,2,2,1,6,SO-20231429,4,18.50,7.13,3.70,70.30,41.78,False
1430,2023-01-29,2023-02-01,37,30,3,2,,SO-20231430,7,16.40,8.35,0.00,114.80,56.35,False
1431,2024-02-22,2024-02-26,17,42,1,3,4,SO-20231431,7,27.10,12.01,15.18,174.52,90.45,False
1432,2024-12-27,2024-12-28,29,37,10,3,4,SO-20231432,4,11.25,6.35,2.25,42.75,17.35,False
1433,2023-01-26,2023-01-29,129,14,7,3,3,SO-20231433,5,29.20,10.79,11.68,134.32,80.37,False
1434,2024-12-05,2024-12-06,108,6,3,2,1,SO-20231434,2,26.35,12.01,4.22,48.48,24.46,False
1435,2024-08-16,2024-08-22,117,18,6,1,3,SO-20231435,4,8.45,4.69,4.06,29.74,10.98,False
1436,2024-07-13,2024-07-16,25,22,9,1,,SO-20231436,3,26.05,9.57,0.00,78.15,49.44,False
1437,2024-06-27,2024-06-30,97,10,4,2,,SO-20231437,7,9.10,5.91,0.00,63.70,22.33,False
1438,2023-11-07,2023-11-09,128,29,8,3,1,SO-20231438,4,20.40,7.78,4.08,77.52,46.40,False
1439,2023-07-28,2023-07-30,98,36,10,1,8,SO-20231439,1,13.40,5.70,0.67,12.73,7.03,False
1440,2023-10-14,2023-10-20,16,6,9,1,3,SO-20231440,4,24.35,12.01,4.87,92.53,44.49,False
1441,2023-12-02,2023-12-03,122,33,6,3,6,SO-20231441,5,30.00,13.50,12.00,138.00,70.50,False
1442,2024-09-04,2024-09-05,70,47,10,3,1,SO-20231442,3,15.60,8.96,5.62,41.18,14.30,False
1443,2024-10-26,2024-10-28,47,26,5,2,7,SO-20231443,4,36.40,14.44,17.47,128.13,70.37,False
1444,2024-07-19,2024-07-22,55,33,3,2,,SO-20231444,3,21.50,13.50,0.00,64.50,24.00,True
1445,2023-09-07,2023-09-13,138,22,12,1,,SO-20231445,2,23.30,9.57,0.00,46.60,27.46,False
1446,2024-01-31,2024-02-06,44,6,5,3,5,SO-20231446,2,23.35,12.01,2.34,44.36,20.34,False
1447,2024-06-10,2024-06-15,166,28,11,2,4,SO-20231447,5,16.30,6.92,4.08,77.42,42.82,False
1448,2024-03-01,2024-03-06,31,33,8,3,,SO-20231448,6,28.25,13.50,0.00,169.50,88.50,False
1449,2024-02-09,2024-02-10,168,12,4,1,3,SO-20231449,7,17.35,9.36,14.57,106.88,41.36,False
1450,2024-08-22,2024-08-28,150,3,3,1,2,SO-20231450,2,22.50,10.40,2.25,42.75,21.95,False
1451,2024-01-22,2024-01-23,158,20,7,3,5,SO-20231451,4,21.95,8.14,7.02,80.78,48.22,False
1452,2023-10-19,2023-10-25,139,38,7,3,,SO-20231452,7,19.50,7.13,0.00,136.50,86.59,True
1453,2024-07-11,2024-07-12,41,36,10,3,1,SO-20231453,6,14.90,5.70,4.47,84.93,50.73,False
1454,2023-06-16,2023-06-17,36,47,8,1,7,SO-20231454,3,20.10,8.96,4.82,55.48,28.60,False
