ActualKey,Date,DepartmentKey,CostCenterKey,AccountKey,ScenarioKey,Amount,FTE,CommentCode
4190,2024-06-01,9,17,14,1,50968.38,2.80,BASE
4191,2024-06-01,9,17,15,1,52550.37,1.25,TREND
4192,2024-06-01,9,17,16,1,54682.36,1.10,BASE
4193,2024-06-01,9,17,17,1,58039.36,1.45,SEASONAL
4194,2024-06-01,9,17,18,1,60396.35,2.95,SEASONAL
4195,2024-06-01,9,17,19,1,45577.50,1.75,BASE
4196,2024-06-01,9,17,20,1,48795.25,2.70,BASE
4197,2024-06-01,9,17,21,1,50387.99,1.20,SEASONAL
4198,2024-06-01,9,17,22,1,51955.74,1.60,TREND
4199,2024-06-01,9,17,23,1,53348.48,2.70,TREND
4200,2024-06-01,9,17,24,1,54441.22,3.20,SEASONAL
4201,2024-06-01,9,17,25,1,57458.97,2.65,SEASONAL
4202,2024-06-01,9,17,26,1,58376.71,2.55,SEASONAL
4203,2024-06-01,9,17,27,1,59719.46,1.65,TREND
4204,2024-06-01,9,17,28,1,45952.90,0.95,TREND
4205,2024-06-01,9,17,29,1,47803.71,1.90,PROJECT
4206,2024-06-01,9,17,30,1,49554.52,2.40,SEASONAL
4207,2024-06-01,9,17,31,1,51480.32,1.45,PROJECT
4208,2024-06-01,9,17,32,1,52681.13,1.35,SEASONAL
4209,2024-06-01,9,17,33,1,53956.94,2.90,BASE
4210,2024-06-01,9,17,34,1,54257.75,3.10,SEASONAL
4211,2024-06-01,9,17,35,1,56483.56,2.40,TREND
4212,2024-06-01,9,17,36,1,57009.36,3.00,TREND
4213,2024-06-01,9,18,1,1,33415.59,1.30,BASE
4214,2024-06-01,9,18,2,1,37990.33,2.10,PROJECT
4215,2024-06-01,9,18,3,1,42490.06,1.60,SEASONAL
4216,2024-06-01,9,18,4,1,46964.80,2.30,TREND
4217,2024-06-01,9,18,5,1,50664.54,1.30,SEASONAL
4218,2024-06-01,9,18,6,1,55514.27,2.35,PROJECT
4219,2024-06-01,9,18,7,1,58864.01,2.15,SEASONAL
4220,2024-06-01,9,18,8,1,62713.74,1.90,BASE
4221,2024-06-01,9,18,9,1,67338.48,2.50,TREND
4222,2024-06-01,9,18,10,1,39996.84,2.10,SEASONAL
4223,2024-06-01,9,18,11,1,43328.83,2.00,SEASONAL
4224,2024-06-01,9,18,12,1,46135.82,2.25,BASE
4225,2024-06-01,9,18,13,1,48442.81,1.90,PROJECT
4226,2024-06-01,9,18,14,1,50999.81,2.10,BASE
4227,2024-06-01,9,18,15,1,51906.80,1.45,SEASONAL
4228,2024-06-01,9,18,16,1,54863.79,3.15,TREND
4229,2024-06-01,9,18,17,1,56920.78,2.10,BASE
4230,2024-06-01,9,18,18,1,59902.77,2.15,SEASONAL
4231,2024-06-01,9,18,19,1,46726.07,1.45,PROJECT
4232,2024-06-01,9,18,20,1,48893.82,3.10,BASE
4233,2024-06-01,9,18,21,1,49686.56,1.10,SEASONAL
4234,2024-06-01,9,18,22,1,52454.31,1.65,PROJECT
4235,2024-06-01,9,18,23,1,54122.05,1.40,BASE
4236,2024-06-01,9,18,24,1,54889.79,1.15,TREND
4237,2024-06-01,9,18,25,1,56282.54,1.10,BASE
4238,2024-06-01,9,18,26,1,58325.28,2.20,SEASONAL
4239,2024-06-01,9,18,27,1,61118.03,1.25,SEASONAL
4240,2024-06-01,9,18,28,1,47145.58,1.95,SEASONAL
4241,2024-06-01,9,18,29,1,48421.39,2.55,SEASONAL
4242,2024-06-01,9,18,30,1,50097.19,2.35,PROJECT
4243,2024-06-01,9,18,31,1,50773.00,3.05,TREND
4244,2024-06-01,9,18,32,1,52623.81,1.75,PROJECT
4245,2024-06-01,9,18,33,1,53474.62,2.35,PROJECT
4246,2024-06-01,9,18,34,1,55075.43,0.95,PROJECT
4247,2024-06-01,9,18,35,1,56076.23,2.70,BASE
4248,2024-06-01,9,18,36,1,57252.04,1.20,BASE
4249,2024-06-01,10,19,1,1,34045.59,1.65,BASE
4250,2024-06-01,10,19,2,1,37820.33,3.65,TREND
4251,2024-06-01,10,19,3,1,41920.06,3.00,TREND
4252,2024-06-01,10,19,4,1,45894.80,3.15,PROJECT
4253,2024-06-01,10,19,5,1,50419.53,2.45,BASE
4254,2024-06-01,10,19,6,1,54169.27,1.70,BASE
4255,2024-06-01,10,19,7,1,59719.01,2.90,BASE
4256,2024-06-01,10,19,8,1,63068.74,2.00,SEASONAL
4257,2024-06-01,10,19,9,1,67893.48,2.85,TREND
4258,2024-06-01,10,19,10,1,40753.26,2.75,PROJECT
4259,2024-06-01,10,19,11,1,43510.26,3.55,TREND
4260,2024-06-01,10,19,12,1,46167.25,2.10,BASE
4261,2024-06-01,10,19,13,1,46974.24,1.95,BASE
4262,2024-06-01,10,19,14,1,50231.23,1.55,SEASONAL
4263,2024-06-01,10,19,15,1,52138.22,2.10,TREND
4264,2024-06-01,10,19,16,1,55695.22,3.40,BASE
4265,2024-06-01,10,19,17,1,57202.21,2.35,PROJECT
4266,2024-06-01,10,19,18,1,59084.20,3.20,SEASONAL
4267,2024-06-01,10,19,19,1,45924.64,2.95,SEASONAL
4268,2024-06-01,10,19,20,1,48842.39,2.90,PROJECT
4269,2024-06-01,10,19,21,1,50560.13,2.95,SEASONAL
4270,2024-06-01,10,19,22,1,52102.88,2.10,PROJECT
4271,2024-06-01,10,19,23,1,54245.62,2.70,BASE
4272,2024-06-01,10,19,24,1,54738.36,2.00,SEASONAL
4273,2024-06-01,10,19,25,1,57531.11,3.70,SEASONAL
4274,2024-06-01,10,19,26,1,59273.85,1.60,BASE
4275,2024-06-01,10,19,27,1,61166.60,2.40,SEASONAL
4276,2024-06-01,10,19,28,1,46038.26,2.85,SEASONAL
4277,2024-06-01,10,19,29,1,48414.06,2.40,TREND
4278,2024-06-01,10,19,30,1,49489.87,2.90,TREND
4279,2024-06-01,10,19,31,1,50715.68,2.40,PROJECT
4280,2024-06-01,10,19,32,1,51316.49,1.45,BASE
4281,2024-06-01,10,19,33,1,53567.30,3.45,SEASONAL
4282,2024-06-01,10,19,34,1,55118.10,3.00,SEASONAL
4283,2024-06-01,10,19,35,1,56218.91,2.75,PROJECT
4284,2024-06-01,10,19,36,1,56819.72,1.80,SEASONAL
4285,2024-06-01,10,20,1,1,34375.59,3.65,TREND
4286,2024-06-01,10,20,2,1,37650.32,2.90,TREND
4287,2024-06-01,10,20,3,1,42300.06,2.10,TREND
4288,2024-06-01,10,20,4,1,46299.79,1.65,SEASONAL
4289,2024-06-01,10,20,5,1,50624.53,1.75,BASE
4290,2024-06-01,10,20,6,1,55299.27,2.95,PROJECT
4291,2024-06-01,10,20,7,1,59074.00,3.65,SEASONAL
4292,2024-06-01,10,20,8,1,63323.74,2.65,TREND
4293,2024-06-01,10,20,9,1,66398.47,2.90,BASE
4294,2024-06-01,10,20,10,1,41359.69,2.80,PROJECT
4295,2024-06-01,10,20,11,1,43191.68,3.70,TREND
4296,2024-06-01,10,20,12,1,44948.68,2.35,TREND
4297,2024-06-01,10,20,13,1,48305.67,3.45,PROJECT
4298,2024-06-01,10,20,14,1,50587.66,3.45,PROJECT
4299,2024-06-01,10,20,15,1,52894.65,2.40,TREND
4300,2024-06-01,10,20,16,1,55601.64,2.30,BASE
4301,2024-06-01,10,20,17,1,56858.64,3.60,BASE
4302,2024-06-01,10,20,18,1,59615.63,1.35,BASE
4303,2024-06-01,10,20,19,1,46248.21,3.50,TREND
4304,2024-06-01,10,20,20,1,49090.96,1.50,BASE
4305,2024-06-01,10,20,21,1,49308.70,3.25,TREND
4306,2024-06-01,10,20,22,1,51051.45,3.75,BASE
4307,2024-06-01,10,20,23,1,53969.19,1.80,PROJECT
4308,2024-06-01,10,20,24,1,55111.93,2.90,SEASONAL
4309,2024-06-01,10,20,25,1,56879.68,3.75,SEASONAL
4310,2024-06-01,10,20,26,1,59197.42,2.80,SEASONAL
4311,2024-06-01,10,20,27,1,60515.17,3.30,TREND
4312,2024-06-01,10,20,28,1,47630.93,2.15,SEASONAL
4313,2024-06-01,10,20,29,1,47456.74,3.55,PROJECT
4314,2024-06-01,10,20,30,1,49407.55,3.40,BASE
4315,2024-06-01,10,20,31,1,50583.36,2.70,TREND
4316,2024-06-01,10,20,32,1,52159.16,3.65,SEASONAL
4317,2024-06-01,10,20,33,1,52609.97,2.35,TREND
4318,2024-06-01,10,20,34,1,55060.78,2.20,PROJECT
4319,2024-06-01,10,20,35,1,56586.59,2.85,TREND
4320,2024-06-01,10,20,36,1,56837.40,3.55,PROJECT
4321,2024-07-01,1,1,1,1,51808.73,1.40,TREND
4322,2024-07-01,1,1,2,1,59590.57,1.80,SEASONAL
4323,2024-07-01,1,1,3,1,65397.41,2.40,BASE
4324,2024-07-01,1,1,4,1,71679.25,1.20,SEASONAL
4325,2024-07-01,1,1,5,1,78036.09,1.90,TREND
4326,2024-07-01,1,1,6,1,85717.93,1.75,SEASONAL
4327,2024-07-01,1,1,7,1,92499.77,2.60,PROJECT
4328,2024-07-01,1,1,8,1,97706.61,2.95,BASE
4329,2024-07-01,1,1,9,1,105388.45,1.35,PROJECT
4330,2024-07-01,1,1,10,1,62815.17,1.90,TREND
4331,2024-07-01,1,1,11,1,68222.65,2.30,PROJECT
4332,2024-07-01,1,1,12,1,71355.13,1.60,TREND
4333,2024-07-01,1,1,13,1,75612.61,3.05,TREND
4334,2024-07-01,1,1,14,1,78770.09,1.70,PROJECT
4335,2024-07-01,1,1,15,1,81902.57,1.35,PROJECT
4336,2024-07-01,1,1,16,1,85510.05,1.10,SEASONAL
4337,2024-07-01,1,1,17,1,89217.53,2.35,BASE
4338,2024-07-01,1,1,18,1,92675.01,1.55,PROJECT
4339,2024-07-01,1,1,19,1,72174.36,1.50,SEASONAL
4340,2024-07-01,1,1,20,1,74923.72,3.15,BASE
4341,2024-07-01,1,1,21,1,78923.08,1.25,SEASONAL
4342,2024-07-01,1,1,22,1,82097.44,2.05,SEASONAL
4343,2024-07-01,1,1,23,1,83696.80,3.25,TREND
4344,2024-07-01,1,1,24,1,87521.16,2.05,PROJECT
4345,2024-07-01,1,1,25,1,89470.52,1.70,TREND
4346,2024-07-01,1,1,26,1,92594.88,2.25,PROJECT
4347,2024-07-01,1,1,27,1,94919.24,2.45,TREND
4348,2024-07-01,1,1,28,1,73563.95,1.60,SEASONAL
4349,2024-07-01,1,1,29,1,74863.47,1.20,PROJECT
4350,2024-07-01,1,1,30,1,77712.99,2.60,TREND
4351,2024-07-01,1,1,31,1,80137.51,2.95,SEASONAL
4352,2024-07-01,1,1,32,1,81337.03,0.95,BASE
4353,2024-07-01,1,1,33,1,84486.55,1.00,SEASONAL
4354,2024-07-01,1,1,34,1,86786.07,2.95,BASE
4355,2024-07-01,1,1,35,1,87860.59,2.55,SEASONAL
4356,2024-07-01,1,1,36,1,90835.11,1.00,BASE
4357,2024-07-01,1,2,1,1,51895.82,2.15,SEASONAL
4358,2024-07-01,1,2,2,1,59002.66,2.90,PROJECT
4359,2024-07-01,1,2,3,1,65934.50,3.25,PROJECT
4360,2024-07-01,1,2,4,1,71766.34,1.50,BASE
4361,2024-07-01,1,2,5,1,79148.18,1.90,SEASONAL
4362,2024-07-01,1,2,6,1,85330.02,3.25,SEASONAL
4363,2024-07-01,1,2,7,1,92161.86,2.45,TREND
4364,2024-07-01,1,2,8,1,98393.70,2.75,BASE
4365,2024-07-01,1,2,9,1,104200.54,1.85,BASE
4366,2024-07-01,1,2,10,1,63414.93,2.40,TREND
4367,2024-07-01,1,2,11,1,67097.41,1.55,BASE
4368,2024-07-01,1,2,12,1,71079.89,1.20,PROJECT
4369,2024-07-01,1,2,13,1,75662.37,1.60,TREND
4370,2024-07-01,1,2,14,1,79219.85,3.00,PROJECT
4371,2024-07-01,1,2,15,1,81777.33,2.70,TREND
4372,2024-07-01,1,2,16,1,85584.81,1.80,TREND
4373,2024-07-01,1,2,17,1,90667.29,2.85,TREND
4374,2024-07-01,1,2,18,1,93374.77,2.35,TREND
4375,2024-07-01,1,2,19,1,73786.69,2.15,PROJECT
4376,2024-07-01,1,2,20,1,76436.05,1.35,BASE
4377,2024-07-01,1,2,21,1,78185.41,1.65,BASE
4378,2024-07-01,1,2,22,1,81034.77,2.55,BASE
4379,2024-07-01,1,2,23,1,84609.13,2.65,SEASONAL
4380,2024-07-01,1,2,24,1,86608.49,1.50,BASE
4381,2024-07-01,1,2,25,1,90232.85,1.65,BASE
4382,2024-07-01,1,2,26,1,91732.21,1.35,SEASONAL
4383,2024-07-01,1,2,27,1,95806.57,2.25,PROJECT
4384,2024-07-01,1,2,28,1,73391.95,1.10,TREND
4385,2024-07-01,1,2,29,1,75516.47,3.15,TREND
4386,2024-07-01,1,2,30,1,77590.99,1.45,SEASONAL
4387,2024-07-01,1,2,31,1,79515.51,1.65,PROJECT
4388,2024-07-01,1,2,32,1,82715.03,2.65,TREND
4389,2024-07-01,1,2,33,1,84139.55,2.00,PROJECT
4390,2024-07-01,1,2,34,1,86039.07,3.00,BASE
4391,2024-07-01,1,2,35,1,88338.59,2.85,PROJECT
4392,2024-07-01,1,2,36,1,90688.11,1.60,SEASONAL
4393,2024-07-01,2,3,1,1,52882.91,1.65,TREND
4394,2024-07-01,2,3,2,1,58939.75,3.55,BASE
4395,2024-07-01,2,3,3,1,65596.59,3.15,TREND
4396,2024-07-01,2,3,4,1,72353.43,2.90,BASE
4397,2024-07-01,2,3,5,1,78060.27,2.05,TREND
4398,2024-07-01,2,3,6,1,85292.11,2.70,SEASONAL
4399,2024-07-01,2,3,7,1,91198.95,2.00,BASE
4400,2024-07-01,2,3,8,1,98905.79,2.10,TREND
4401,2024-07-01,2,3,9,1,105812.63,2.15,TREND
4402,2024-07-01,2,3,10,1,64039.70,2.45,TREND
4403,2024-07-01,2,3,11,1,67522.18,2.05,PROJECT
4404,2024-07-01,2,3,12,1,71304.66,2.15,BASE
4405,2024-07-01,2,3,13,1,74587.14,1.40,PROJECT
4406,2024-07-01,2,3,14,1,78694.62,3.20,BASE
4407,2024-07-01,2,3,15,1,83202.10,2.20,PROJECT
4408,2024-07-01,2,3,16,1,86784.58,1.55,TREND
4409,2024-07-01,2,3,17,1,89142.06,2.10,PROJECT
4410,2024-07-01,2,3,18,1,93249.54,3.00,BASE
4411,2024-07-01,2,3,19,1,72274.01,2.50,SEASONAL
4412,2024-07-01,2,3,20,1,75123.37,1.40,PROJECT
4413,2024-07-01,2,3,21,1,79047.73,2.30,PROJECT
4414,2024-07-01,2,3,22,1,81122.09,1.65,SEASONAL
4415,2024-07-01,2,3,23,1,83971.45,2.25,PROJECT
4416,2024-07-01,2,3,24,1,87470.81,3.55,SEASONAL
4417,2024-07-01,2,3,25,1,89520.17,3.75,BASE
4418,2024-07-01,2,3,26,1,93144.53,1.45,TREND
4419,2024-07-01,2,3,27,1,95618.89,3.45,TREND
4420,2024-07-01,2,3,28,1,73294.94,2.05,PROJECT
4421,2024-07-01,2,3,29,1,75819.46,2.90,TREND
4422,2024-07-01,2,3,30,1,77293.98,2.05,SEASONAL
4423,2024-07-01,2,3,31,1,79293.50,2.55,BASE
4424,2024-07-01,2,3,32,1,81943.02,3.15,BASE
4425,2024-07-01,2,3,33,1,84192.54,2.90,PROJECT
4426,2024-07-01,2,3,34,1,85492.06,2.80,PROJECT
4427,2024-07-01,2,3,35,1,88791.58,3.75,TREND
4428,2024-07-01,2,3,36,1,90541.10,1.55,TREND
4429,2024-07-01,2,4,1,1,53220.00,1.65,BASE
4430,2024-07-01,2,4,2,1,59201.84,1.95,TREND
4431,2024-07-01,2,4,3,1,65883.68,1.65,SEASONAL
4432,2024-07-01,2,4,4,1,72715.52,2.90,PROJECT
4433,2024-07-01,2,4,5,1,78297.36,3.75,PROJECT
4434,2024-07-01,2,4,6,1,85404.20,3.65,TREND
4435,2024-07-01,2,4,7,1,91686.04,2.35,BASE
4436,2024-07-01,2,4,8,1,98367.88,1.95,SEASONAL
4437,2024-07-01,2,4,9,1,104399.72,3.55,TREND
4438,2024-07-01,2,4,10,1,63789.47,1.65,TREND
4439,2024-07-01,2,4,11,1,67496.95,2.65,BASE
4440,2024-07-01,2,4,12,1,71654.43,3.40,TREND
4441,2024-07-01,2,4,13,1,74761.91,3.25,TREND
4442,2024-07-01,2,4,14,1,79269.39,3.55,SEASONAL
4443,2024-07-01,2,4,15,1,81726.87,2.15,PROJECT
4444,2024-07-01,2,4,16,1,85609.35,3.60,SEASONAL
4445,2024-07-01,2,4,17,1,89891.83,2.20,TREND
4446,2024-07-01,2,4,18,1,93449.31,2.00,PROJECT
4447,2024-07-01,2,4,19,1,73261.34,2.00,BASE
4448,2024-07-01,2,4,20,1,76485.70,1.55,PROJECT
4449,2024-07-01,2,4,21,1,78660.06,2.80,TREND
4450,2024-07-01,2,4,22,1,81959.42,1.65,BASE
4451,2024-07-01,2,4,23,1,84208.78,3.65,SEASONAL
4452,2024-07-01,2,4,24,1,87533.14,2.65,SEASONAL
4453,2024-07-01,2,4,25,1,89632.50,1.90,SEASONAL
4454,2024-07-01,2,4,26,1,92981.86,1.45,PROJECT
4455,2024-07-01,2,4,27,1,95281.22,2.25,BASE
4456,2024-07-01,2,4,28,1,73372.93,3.70,BASE
4457,2024-07-01,2,4,29,1,76322.45,2.95,SEASONAL
4458,2024-07-01,2,4,30,1,77796.97,2.45,TREND
4459,2024-07-01,2,4,31,1,79846.49,1.50,SEASONAL
4460,2024-07-01,2,4,32,1,81471.01,1.50,BASE
4461,2024-07-01,2,4,33,1,83945.53,3.00,TREND
4462,2024-07-01,2,4,34,1,86470.05,2.90,BASE
4463,2024-07-01,2,4,35,1,88269.57,2.40,BASE
4464,2024-07-01,2,4,36,1,91244.09,3.75,TREND
4465,2024-07-01,3,5,1,1,47350.75,3.85,PROJECT
4466,2024-07-01,3,5,2,1,53081.83,2.85,PROJECT
4467,2024-07-01,3,5,3,1,58112.91,3.05,SEASONAL
4468,2024-07-01,3,5,4,1,64843.99,2.05,TREND
4469,2024-07-01,3,5,5,1,70825.07,4.10,PROJECT
4470,2024-07-01,3,5,6,1,75256.15,3.55,BASE
4471,2024-07-01,3,5,7,1,81762.23,2.35,PROJECT
4472,2024-07-01,3,5,8,1,88118.31,3.95,BASE
4473,2024-07-01,3,5,9,1,93399.39,3.10,BASE
4474,2024-07-01,3,5,10,1,56795.98,2.70,TREND
4475,2024-07-01,3,5,11,1,59213.74,2.60,TREND
4476,2024-07-01,3,5,12,1,62831.50,3.30,PROJECT
4477,2024-07-01,3,5,13,1,65999.26,2.85,PROJECT
4478,2024-07-01,3,5,14,1,69367.02,3.75,BASE
4479,2024-07-01,3,5,15,1,73034.78,1.75,BASE
4480,2024-07-01,3,5,16,1,76327.54,2.95,BASE
4481,2024-07-01,3,5,17,1,80595.30,3.60,SEASONAL
4482,2024-07-01,3,5,18,1,83363.06,1.80,SEASONAL
4483,2024-07-01,3,5,19,1,64554.37,3.85,TREND
4484,2024-07-01,3,5,20,1,67442.69,2.90,TREND
4485,2024-07-01,3,5,21,1,70456.01,3.20,BASE
4486,2024-07-01,3,5,22,1,72694.33,3.15,SEASONAL
4487,2024-07-01,3,5,23,1,74932.65,4.05,PROJECT
4488,2024-07-01,3,5,24,1,77870.97,2.15,SEASONAL
4489,2024-07-01,3,5,25,1,79459.29,3.10,PROJECT
4490,2024-07-01,3,5,26,1,83197.61,2.05,SEASONAL
4491,2024-07-01,3,5,27,1,84185.93,3.00,TREND
4492,2024-07-01,3,5,28,1,65811.94,3.05,TREND
4493,2024-07-01,3,5,29,1,67953.18,2.40,SEASONAL
4494,2024-07-01,3,5,30,1,69194.42,2.55,TREND
4495,2024-07-01,3,5,31,1,71660.66,3.05,PROJECT
4496,2024-07-01,3,5,32,1,73401.90,2.95,BASE
4497,2024-07-01,3,5,33,1,75618.14,3.20,BASE
4498,2024-07-01,3,5,34,1,76184.38,1.75,SEASONAL
4499,2024-07-01,3,5,35,1,78175.62,2.25,BASE
4500,2024-07-01,3,5,36,1,80141.86,2.35,BASE
4501,2024-07-01,3,6,1,1,46678.17,3.40,TREND
4502,2024-07-01,3,6,2,1,53184.25,1.75,SEASONAL
4503,2024-07-01,3,6,3,1,58440.33,3.10,TREND
4504,2024-07-01,3,6,4,1,64271.41,3.80,TREND
4505,2024-07-01,3,6,5,1,69902.49,2.45,TREND
4506,2024-07-01,3,6,6,1,76708.57,2.30,SEASONAL
4507,2024-07-01,3,6,7,1,82489.65,2.15,PROJECT
4508,2024-07-01,3,6,8,1,87470.73,1.95,SEASONAL
4509,2024-07-01,3,6,9,1,93276.81,3.45,BASE
4510,2024-07-01,3,6,10,1,56115.22,3.15,BASE
4511,2024-07-01,3,6,11,1,60682.98,2.40,SEASONAL
4512,2024-07-01,3,6,12,1,62575.74,2.00,BASE
4513,2024-07-01,3,6,13,1,66568.50,2.75,TREND
4514,2024-07-01,3,6,14,1,70636.26,1.90,TREND
4515,2024-07-01,3,6,15,1,73054.02,4.05,TREND
4516,2024-07-01,3,6,16,1,76771.78,2.95,TREND
4517,2024-07-01,3,6,17,1,80214.54,2.60,TREND
4518,2024-07-01,3,6,18,1,83507.30,3.95,PROJECT
4519,2024-07-01,3,6,19,1,64212.55,2.05,PROJECT
4520,2024-07-01,3,6,20,1,67850.87,3.50,PROJECT
4521,2024-07-01,3,6,21,1,69939.19,3.80,TREND
4522,2024-07-01,3,6,22,1,73052.51,2.25,SEASONAL
4523,2024-07-01,3,6,23,1,74215.83,3.40,SEASONAL
4524,2024-07-01,3,6,24,1,78029.15,2.80,BASE
4525,2024-07-01,3,6,25,1,80642.47,2.50,TREND
4526,2024-07-01,3,6,26,1,82130.79,1.80,TREND
4527,2024-07-01,3,6,27,1,84794.11,4.15,PROJECT
4528,2024-07-01,3,6,28,1,65561.82,3.80,SEASONAL
4529,2024-07-01,3,6,29,1,66828.06,2.40,TREND
4530,2024-07-01,3,6,30,1,68494.30,2.55,SEASONAL
4531,2024-07-01,3,6,31,1,70310.54,3.85,TREND
4532,2024-07-01,3,6,32,1,73601.78,3.80,BASE
4533,2024-07-01,3,6,33,1,75618.02,3.55,PROJECT
4534,2024-07-01,3,6,34,1,76959.26,4.05,BASE
4535,2024-07-01,3,6,35,1,78525.50,3.50,TREND
4536,2024-07-01,3,6,36,1,79616.74,2.55,TREND
4537,2024-07-01,4,7,1,1,47755.58,1.65,TREND
4538,2024-07-01,4,7,2,1,52761.66,2.20,TREND
4539,2024-07-01,4,7,3,1,58367.74,2.90,BASE
4540,2024-07-01,4,7,4,1,64873.82,1.70,SEASONAL
4541,2024-07-01,4,7,5,1,71154.90,2.45,PROJECT
4542,2024-07-01,4,7,6,1,76335.98,1.10,SEASONAL
4543,2024-07-01,4,7,7,1,81192.06,2.15,PROJECT
4544,2024-07-01,4,7,8,1,88548.14,2.20,SEASONAL
4545,2024-07-01,4,7,9,1,94354.22,1.00,BASE
4546,2024-07-01,4,7,10,1,56784.46,2.75,PROJECT
4547,2024-07-01,4,7,11,1,60852.22,2.90,BASE
4548,2024-07-01,4,7,12,1,64294.98,1.75,PROJECT
4549,2024-07-01,4,7,13,1,66012.74,1.00,PROJECT
4550,2024-07-01,4,7,14,1,69830.50,2.35,SEASONAL
4551,2024-07-01,4,7,15,1,73573.26,2.55,SEASONAL
4552,2024-07-01,4,7,16,1,76816.02,1.60,BASE
4553,2024-07-01,4,7,17,1,80008.78,2.30,TREND
4554,2024-07-01,4,7,18,1,83626.54,2.45,SEASONAL
4555,2024-07-01,4,7,19,1,65745.72,1.90,BASE
4556,2024-07-01,4,7,20,1,67334.04,1.50,TREND
4557,2024-07-01,4,7,21,1,69697.36,2.80,TREND
4558,2024-07-01,4,7,22,1,72985.68,1.10,BASE
4559,2024-07-01,4,7,23,1,74849.00,2.60,TREND
4560,2024-07-01,4,7,24,1,77612.32,2.00,SEASONAL
4561,2024-07-01,4,7,25,1,79400.64,2.95,TREND
4562,2024-07-01,4,7,26,1,83088.96,1.55,BASE
4563,2024-07-01,4,7,27,1,85402.28,0.90,TREND
4564,2024-07-01,4,7,28,1,65186.70,0.60,TREND
4565,2024-07-01,4,7,29,1,67327.94,1.20,SEASONAL
4566,2024-07-01,4,7,30,1,68519.18,1.20,PROJECT
4567,2024-07-01,4,7,31,1,70335.42,0.70,TREND
4568,2024-07-01,4,7,32,1,72176.66,2.75,TREND
4569,2024-07-01,4,7,33,1,74567.90,1.15,TREND
4570,2024-07-01,4,7,34,1,77109.14,1.15,BASE
4571,2024-07-01,4,7,35,1,79025.38,2.75,TREND
4572,2024-07-01,4,7,36,1,79666.62,2.80,BASE
4573,2024-07-01,4,8,1,1,46658.00,2.50,TREND
4574,2024-07-01,4,8,2,1,52414.08,2.50,SEASONAL
4575,2024-07-01,4,8,3,1,58045.16,1.90,TREND
4576,2024-07-01,4,8,4,1,64101.24,1.65,TREND
4577,2024-07-01,4,8,5,1,70232.32,1.15,SEASONAL
4578,2024-07-01,4,8,6,1,76913.40,1.70,TREND
4579,2024-07-01,4,8,7,1,82369.48,2.40,SEASONAL
4580,2024-07-01,4,8,8,1,87425.56,2.50,BASE
4581,2024-07-01,4,8,9,1,94281.64,1.15,TREND
4582,2024-07-01,4,8,10,1,57428.69,0.75,TREND
4583,2024-07-01,4,8,11,1,61046.45,1.05,PROJECT
4584,2024-07-01,4,8,12,1,62714.21,1.20,PROJECT
4585,2024-07-01,4,8,13,1,67281.97,1.45,TREND
4586,2024-07-01,4,8,14,1,70849.73,1.10,PROJECT
4587,2024-07-01,4,8,15,1,73392.49,2.10,SEASONAL
4588,2024-07-01,4,8,16,1,76960.25,2.20,PROJECT
4589,2024-07-01,4,8,17,1,80703.01,1.75,SEASONAL
4590,2024-07-01,4,8,18,1,83970.77,0.85,PROJECT
4591,2024-07-01,4,8,19,1,65803.90,2.10,BASE
4592,2024-07-01,4,8,20,1,67742.22,1.35,TREND
4593,2024-07-01,4,8,21,1,69805.54,2.55,PROJECT
4594,2024-07-01,4,8,22,1,71693.86,2.40,PROJECT
4595,2024-07-01,4,8,23,1,74807.18,0.65,PROJECT
4596,2024-07-01,4,8,24,1,77445.50,2.10,PROJECT
4597,2024-07-01,4,8,25,1,79433.82,1.90,SEASONAL
4598,2024-07-01,4,8,26,1,81922.14,0.95,SEASONAL
4599,2024-07-01,4,8,27,1,85035.46,1.30,BASE
4600,2024-07-01,4,8,28,1,66336.59,1.55,SEASONAL
4601,2024-07-01,4,8,29,1,67102.83,0.75,PROJECT
4602,2024-07-01,4,8,30,1,68594.07,1.80,SEASONAL
4603,2024-07-01,4,8,31,1,70810.31,0.65,PROJECT
4604,2024-07-01,4,8,32,1,72901.55,2.45,TREND
4605,2024-07-01,4,8,33,1,74392.79,1.45,PROJECT
4606,2024-07-01,4,8,34,1,77609.03,1.75,PROJECT
4607,2024-07-01,4,8,35,1,78350.27,1.80,TREND
4608,2024-07-01,4,8,36,1,79941.51,1.05,SEASONAL
4609,2024-07-01,5,9,1,1,44728.05,3.05,TREND
4610,2024-07-01,5,9,2,1,49147.06,1.70,TREND
4611,2024-07-01,5,9,3,1,55241.06,2.70,PROJECT
4612,2024-07-01,5,9,4,1,59835.07,3.05,SEASONAL
4613,2024-07-01,5,9,5,1,65704.08,1.35,TREND
4614,2024-07-01,5,9,6,1,71823.09,1.90,BASE
4615,2024-07-01,5,9,7,1,75967.10,3.10,BASE
4616,2024-07-01,5,9,8,1,82811.10,2.05,SEASONAL
4617,2024-07-01,5,9,9,1,87980.11,1.00,BASE
4618,2024-07-01,5,9,10,1,53403.07,3.05,PROJECT
4619,2024-07-01,5,9,11,1,55549.65,1.75,PROJECT
4620,2024-07-01,5,9,12,1,59496.22,3.10,SEASONAL
4621,2024-07-01,5,9,13,1,61942.80,1.80,TREND
4622,2024-07-01,5,9,14,1,65664.37,2.65,TREND
