BudgetKey,Date,DepartmentKey,AccountKey,ScenarioKey,BudgetAmount,BudgetFTE
2823,2024-08-01,9,15,2,47161.00,3.85
2824,2024-08-01,9,16,2,49196.00,4.05
2825,2024-08-01,9,17,2,50606.00,4.10
2826,2024-08-01,9,18,2,52391.00,2.75
2827,2024-08-01,9,19,2,42145.60,2.95
2828,2024-08-01,9,20,2,43036.60,2.80
2829,2024-08-01,9,21,2,45027.60,3.80
2830,2024-08-01,9,22,2,46568.60,3.55
2831,2024-08-01,9,23,2,47984.60,2.80
2832,2024-08-01,9,24,2,49425.60,2.60
2833,2024-08-01,9,25,2,50041.60,3.00
2834,2024-08-01,9,26,2,52282.60,3.85
2835,2024-08-01,9,27,2,53023.60,3.20
2836,2024-08-01,9,28,2,43921.20,3.60
2837,2024-08-01,9,29,2,46048.20,2.60
2838,2024-08-01,9,30,2,47125.20,3.90
2839,2024-08-01,9,31,2,47377.20,3.50
2840,2024-08-01,9,32,2,48454.20,3.85
2841,2024-08-01,9,33,2,50756.20,3.90
2842,2024-08-01,9,34,2,51783.20,4.15
2843,2024-08-01,9,35,2,51810.20,3.20
2844,2024-08-01,9,36,2,53337.20,3.40
2845,2024-08-01,10,1,2,36325.00,2.50
2846,2024-08-01,10,2,2,39795.00,2.30
2847,2024-08-01,10,3,2,42015.00,1.45
2848,2024-08-01,10,4,2,46085.00,1.75
2849,2024-08-01,10,5,2,48855.00,1.20
2850,2024-08-01,10,6,2,51975.00,1.20
2851,2024-08-01,10,7,2,54470.00,2.10
2852,2024-08-01,10,8,2,58140.00,2.05
2853,2024-08-01,10,9,2,60735.00,2.10
2854,2024-08-01,10,10,2,38790.00,2.00
2855,2024-08-01,10,11,2,39975.00,1.50
2856,2024-08-01,10,12,2,42810.00,1.00
2857,2024-08-01,10,13,2,44120.00,1.60
2858,2024-08-01,10,14,2,45605.00,1.55
2859,2024-08-01,10,15,2,48040.00,2.55
2860,2024-08-01,10,16,2,50100.00,1.05
2861,2024-08-01,10,17,2,51560.00,0.80
2862,2024-08-01,10,18,2,52720.00,2.55
2863,2024-08-01,10,19,2,41633.00,0.90
2864,2024-08-01,10,20,2,44024.00,1.50
2865,2024-08-01,10,21,2,45465.00,1.65
2866,2024-08-01,10,22,2,45956.00,2.15
2867,2024-08-01,10,23,2,47597.00,1.20
2868,2024-08-01,10,24,2,48663.00,1.30
2869,2024-08-01,10,25,2,50954.00,1.50
2870,2024-08-01,10,26,2,51445.00,1.30
2871,2024-08-01,10,27,2,53236.00,2.35
2872,2024-08-01,10,28,2,44669.00,1.00
2873,2024-08-01,10,29,2,45971.00,1.20
2874,2024-08-01,10,30,2,46373.00,2.60
2875,2024-08-01,10,31,2,47575.00,2.05
2876,2024-08-01,10,32,2,49802.00,1.90
2877,2024-08-01,10,33,2,49904.00,1.05
2878,2024-08-01,10,34,2,51331.00,1.90
2879,2024-08-01,10,35,2,52633.00,1.95
2880,2024-08-01,10,36,2,53910.00,1.80
2881,2024-09-01,1,1,2,32463.00,2.30
2882,2024-09-01,1,2,2,35483.00,1.25
2883,2024-09-01,1,3,2,37903.00,2.55
2884,2024-09-01,1,4,2,41923.00,2.90
2885,2024-09-01,1,5,2,45318.00,2.15
2886,2024-09-01,1,6,2,47338.00,3.00
2887,2024-09-01,1,7,2,51333.00,1.65
2888,2024-09-01,1,8,2,53978.00,1.60
2889,2024-09-01,1,9,2,57648.00,1.50
2890,2024-09-01,1,10,2,35354.00,2.10
2891,2024-09-01,1,11,2,37764.00,3.00
2892,2024-09-01,1,12,2,39074.00,2.25
2893,2024-09-01,1,13,2,41284.00,1.25
2894,2024-09-01,1,14,2,43094.00,2.95
2895,2024-09-01,1,15,2,45479.00,2.15
2896,2024-09-01,1,16,2,47539.00,2.85
2897,2024-09-01,1,17,2,48699.00,1.85
2898,2024-09-01,1,18,2,51434.00,1.25
2899,2024-09-01,1,19,2,39446.40,2.30
2900,2024-09-01,1,20,2,41762.40,1.75
2901,2024-09-01,1,21,2,43078.40,2.05
2902,2024-09-01,1,22,2,44569.40,2.40
2903,2024-09-01,1,23,2,46360.40,2.00
2904,2024-09-01,1,24,2,46651.40,3.00
2905,2024-09-01,1,25,2,49217.40,2.30
2906,2024-09-01,1,26,2,49483.40,2.20
2907,2024-09-01,1,27,2,51974.40,2.05
2908,2024-09-01,1,28,2,42463.80,1.30
2909,2024-09-01,1,29,2,44340.80,2.15
2910,2024-09-01,1,30,2,45367.80,1.65
2911,2024-09-01,1,31,2,45844.80,1.30
2912,2024-09-01,1,32,2,47946.80,1.25
2913,2024-09-01,1,33,2,48873.80,1.45
2914,2024-09-01,1,34,2,49975.80,2.70
2915,2024-09-01,1,35,2,50727.80,1.70
2916,2024-09-01,1,36,2,52104.80,1.25
2917,2024-09-01,2,1,2,32506.00,2.20
2918,2024-09-01,2,2,2,35351.00,2.75
2919,2024-09-01,2,3,2,38471.00,2.90
2920,2024-09-01,2,4,2,41716.00,2.15
2921,2024-09-01,2,5,2,45136.00,1.70
2922,2024-09-01,2,6,2,47681.00,2.15
2923,2024-09-01,2,7,2,50901.00,3.20
2924,2024-09-01,2,8,2,53921.00,2.70
2925,2024-09-01,2,9,2,57191.00,3.25
2926,2024-09-01,2,10,2,35633.00,2.15
2927,2024-09-01,2,11,2,38118.00,3.45
2928,2024-09-01,2,12,2,39928.00,3.10
2929,2024-09-01,2,13,2,42263.00,3.35
2930,2024-09-01,2,14,2,43698.00,3.05
2931,2024-09-01,2,15,2,45583.00,1.90
2932,2024-09-01,2,16,2,46893.00,1.90
2933,2024-09-01,2,17,2,49628.00,2.80
2934,2024-09-01,2,18,2,51288.00,2.00
2935,2024-09-01,2,19,2,40733.80,1.70
2936,2024-09-01,2,20,2,42024.80,2.90
2937,2024-09-01,2,21,2,42815.80,3.35
2938,2024-09-01,2,22,2,44756.80,2.40
2939,2024-09-01,2,23,2,45497.80,3.50
2940,2024-09-01,2,24,2,47438.80,2.90
2941,2024-09-01,2,25,2,49429.80,3.35
2942,2024-09-01,2,26,2,50170.80,3.30
2943,2024-09-01,2,27,2,52111.80,2.85
2944,2024-09-01,2,28,2,43511.60,2.65
2945,2024-09-01,2,29,2,43888.60,2.35
2946,2024-09-01,2,30,2,45565.60,2.10
2947,2024-09-01,2,31,2,47217.60,2.80
2948,2024-09-01,2,32,2,47969.60,2.30
2949,2024-09-01,2,33,2,48946.60,1.80
2950,2024-09-01,2,34,2,50223.60,2.85
2951,2024-09-01,2,35,2,51050.60,3.15
2952,2024-09-01,2,36,2,52327.60,2.80
2953,2024-09-01,3,1,2,33449.00,3.60
2954,2024-09-01,3,2,2,36344.00,3.10
2955,2024-09-01,3,3,2,39489.00,3.15
2956,2024-09-01,3,4,2,42209.00,2.85
2957,2024-09-01,3,5,2,46154.00,2.20
2958,2024-09-01,3,6,2,48474.00,3.25
2959,2024-09-01,3,7,2,51244.00,2.80
2960,2024-09-01,3,8,2,54714.00,3.85
2961,2024-09-01,3,9,2,57459.00,3.30
2962,2024-09-01,3,10,2,35862.00,2.15
2963,2024-09-01,3,11,2,38597.00,2.55
2964,2024-09-01,3,12,2,40782.00,2.30
2965,2024-09-01,3,13,2,41492.00,3.50
2966,2024-09-01,3,14,2,44052.00,2.30
2967,2024-09-01,3,15,2,45937.00,2.35
2968,2024-09-01,3,16,2,47747.00,2.90
2969,2024-09-01,3,17,2,49482.00,3.50
2970,2024-09-01,3,18,2,51342.00,3.50
2971,2024-09-01,3,19,2,39946.20,2.45
2972,2024-09-01,3,20,2,41662.20,2.40
2973,2024-09-01,3,21,2,42728.20,3.65
2974,2024-09-01,3,22,2,44294.20,3.40
2975,2024-09-01,3,23,2,46335.20,3.70
2976,2024-09-01,3,24,2,47451.20,3.85
2977,2024-09-01,3,25,2,49342.20,2.15
2978,2024-09-01,3,26,2,50908.20,2.50
2979,2024-09-01,3,27,2,51499.20,3.30
2980,2024-09-01,3,28,2,42734.40,2.20
2981,2024-09-01,3,29,2,44286.40,3.80
2982,2024-09-01,3,30,2,45113.40,2.55
2983,2024-09-01,3,31,2,46540.40,2.45
2984,2024-09-01,3,32,2,47517.40,3.00
2985,2024-09-01,3,33,2,48519.40,3.00
2986,2024-09-01,3,34,2,49621.40,2.25
2987,2024-09-01,3,35,2,51948.40,2.75
2988,2024-09-01,3,36,2,52175.40,2.40
2989,2024-09-01,4,1,2,34142.00,3.50
2990,2024-09-01,4,2,2,37162.00,3.60
2991,2024-09-01,4,3,2,39732.00,3.95
2992,2024-09-01,4,4,2,42752.00,4.05
2993,2024-09-01,4,5,2,45697.00,3.40
2994,2024-09-01,4,6,2,48917.00,4.10
2995,2024-09-01,4,7,2,51662.00,2.95
2996,2024-09-01,4,8,2,55432.00,3.10
2997,2024-09-01,4,9,2,58577.00,3.50
2998,2024-09-01,4,10,2,37116.00,3.25
2999,2024-09-01,4,11,2,38951.00,3.85
3000,2024-09-01,4,12,2,40686.00,4.40
3001,2024-09-01,4,13,2,42421.00,4.15
3002,2024-09-01,4,14,2,43556.00,3.05
3003,2024-09-01,4,15,2,45691.00,2.80
3004,2024-09-01,4,16,2,47901.00,2.85
3005,2024-09-01,4,17,2,49361.00,3.00
3006,2024-09-01,4,18,2,51521.00,2.95
3007,2024-09-01,4,19,2,41183.60,3.25
3008,2024-09-01,4,20,2,41574.60,3.25
3009,2024-09-01,4,21,2,43315.60,2.85
3010,2024-09-01,4,22,2,44906.60,3.20
3011,2024-09-01,4,23,2,46447.60,4.10
3012,2024-09-01,4,24,2,48213.60,2.75
3013,2024-09-01,4,25,2,49229.60,4.40
3014,2024-09-01,4,26,2,50570.60,3.20
3015,2024-09-01,4,27,2,51836.60,4.20
3016,2024-09-01,4,28,2,43082.20,4.40
3017,2024-09-01,4,29,2,45134.20,3.95
3018,2024-09-01,4,30,2,46011.20,3.95
3019,2024-09-01,4,31,2,46538.20,4.35
3020,2024-09-01,4,32,2,48640.20,2.80
3021,2024-09-01,4,33,2,49242.20,3.90
3022,2024-09-01,4,34,2,50169.20,3.00
3023,2024-09-01,4,35,2,51896.20,3.65
3024,2024-09-01,4,36,2,53123.20,3.35
3025,2024-09-01,5,1,2,33485.00,0.85
3026,2024-09-01,5,2,2,36630.00,1.55
3027,2024-09-01,5,3,2,40175.00,1.90
3028,2024-09-01,5,4,2,43545.00,1.25
3029,2024-09-01,5,5,2,46690.00,2.10
3030,2024-09-01,5,6,2,49060.00,1.50
3031,2024-09-01,5,7,2,52880.00,1.90
3032,2024-09-01,5,8,2,56175.00,2.55
3033,2024-09-01,5,9,2,59620.00,1.75
3034,2024-09-01,5,10,2,37370.00,2.45
3035,2024-09-01,5,11,2,38680.00,1.10
3036,2024-09-01,5,12,2,41415.00,1.95
3037,2024-09-01,5,13,2,42225.00,1.30
3038,2024-09-01,5,14,2,44910.00,1.50
3039,2024-09-01,5,15,2,46870.00,1.75
3040,2024-09-01,5,16,2,48780.00,1.10
3041,2024-09-01,5,17,2,50390.00,0.95
3042,2024-09-01,5,18,2,51700.00,1.35
3043,2024-09-01,5,19,2,40921.00,1.75
3044,2024-09-01,5,20,2,42362.00,1.50
3045,2024-09-01,5,21,2,44253.00,2.55
3046,2024-09-01,5,22,2,44744.00,1.75
3047,2024-09-01,5,23,2,46435.00,1.05
3048,2024-09-01,5,24,2,48226.00,1.20
3049,2024-09-01,5,25,2,49017.00,2.25
3050,2024-09-01,5,26,2,50658.00,2.05
3051,2024-09-01,5,27,2,51724.00,1.35
3052,2024-09-01,5,28,2,43430.00,2.25
3053,2024-09-01,5,29,2,45057.00,2.50
3054,2024-09-01,5,30,2,45684.00,1.10
3055,2024-09-01,5,31,2,47011.00,2.55
3056,2024-09-01,5,32,2,48688.00,1.65
3057,2024-09-01,5,33,2,48940.00,1.40
3058,2024-09-01,5,34,2,50292.00,1.75
3059,2024-09-01,5,35,2,52394.00,1.00
3060,2024-09-01,5,36,2,53021.00,1.60
3061,2024-09-01,6,1,2,34478.00,2.90
3062,2024-09-01,6,2,2,38248.00,2.00
3063,2024-09-01,6,3,2,40368.00,1.40
3064,2024-09-01,6,4,2,44113.00,1.65
3065,2024-09-01,6,5,2,47383.00,1.60
3066,2024-09-01,6,6,2,50503.00,1.25
3067,2024-09-01,6,7,2,53398.00,3.05
3068,2024-09-01,6,8,2,56693.00,2.95
3069,2024-09-01,6,9,2,59963.00,2.50
3070,2024-09-01,6,10,2,37274.00,2.65
3071,2024-09-01,6,11,2,39709.00,2.50
3072,2024-09-01,6,12,2,41494.00,2.75
3073,2024-09-01,6,13,2,42829.00,1.35
3074,2024-09-01,6,14,2,44539.00,1.65
3075,2024-09-01,6,15,2,46749.00,2.25
3076,2024-09-01,6,16,2,47884.00,1.70
3077,2024-09-01,6,17,2,49794.00,2.80
3078,2024-09-01,6,18,2,52629.00,1.50
3079,2024-09-01,6,19,2,41358.40,1.80
3080,2024-09-01,6,20,2,42024.40,2.95
3081,2024-09-01,6,21,2,44615.40,1.80
3082,2024-09-01,6,22,2,45206.40,1.40
3083,2024-09-01,6,23,2,47247.40,1.35
3084,2024-09-01,6,24,2,48138.40,1.45
3085,2024-09-01,6,25,2,49354.40,1.50
3086,2024-09-01,6,26,2,50820.40,2.35
3087,2024-09-01,6,27,2,51936.40,2.00
3088,2024-09-01,6,28,2,43902.80,2.55
3089,2024-09-01,6,29,2,44804.80,2.80
3090,2024-09-01,6,30,2,45506.80,2.25
3091,2024-09-01,6,31,2,46958.80,1.65
3092,2024-09-01,6,32,2,47885.80,2.35
3093,2024-09-01,6,33,2,50162.80,1.85
3094,2024-09-01,6,34,2,50739.80,2.85
3095,2024-09-01,6,35,2,51541.80,3.00
3096,2024-09-01,6,36,2,53068.80,1.85
3097,2024-09-01,7,1,2,35246.00,2.40
3098,2024-09-01,7,2,2,38666.00,2.90
3099,2024-09-01,7,3,2,41761.00,3.00
3100,2024-09-01,7,4,2,43731.00,3.35
3101,2024-09-01,7,5,2,47376.00,2.65
3102,2024-09-01,7,6,2,50321.00,3.10
3103,2024-09-01,7,7,2,53391.00,3.50
3104,2024-09-01,7,8,2,57136.00,3.05
3105,2024-09-01,7,9,2,60181.00,3.10
3106,2024-09-01,7,10,2,37553.00,1.90
3107,2024-09-01,7,11,2,39788.00,1.80
3108,2024-09-01,7,12,2,40698.00,2.10
3109,2024-09-01,7,13,2,43283.00,2.05
3110,2024-09-01,7,14,2,45393.00,2.75
3111,2024-09-01,7,15,2,46853.00,2.55
3112,2024-09-01,7,16,2,48963.00,2.65
3113,2024-09-01,7,17,2,50823.00,3.20
3114,2024-09-01,7,18,2,52308.00,1.90
3115,2024-09-01,7,19,2,41570.80,2.65
3116,2024-09-01,7,20,2,42336.80,2.60
3117,2024-09-01,7,21,2,44252.80,2.15
3118,2024-09-01,7,22,2,46093.80,2.30
3119,2024-09-01,7,23,2,47684.80,3.00
3120,2024-09-01,7,24,2,48825.80,1.95
3121,2024-09-01,7,25,2,49691.80,2.85
3122,2024-09-01,7,26,2,51657.80,3.00
3123,2024-09-01,7,27,2,52398.80,2.70
3124,2024-09-01,7,28,2,44225.60,2.00
3125,2024-09-01,7,29,2,45277.60,3.20
3126,2024-09-01,7,30,2,46329.60,3.05
3127,2024-09-01,7,31,2,48031.60,2.15
3128,2024-09-01,7,32,2,48533.60,2.50
3129,2024-09-01,7,33,2,49810.60,2.65
3130,2024-09-01,7,34,2,51187.60,2.80
3131,2024-09-01,7,35,2,51939.60,1.95
3132,2024-09-01,7,36,2,53591.60,2.70
3133,2024-09-01,8,1,2,35489.00,2.55
3134,2024-09-01,8,2,2,38184.00,3.70
3135,2024-09-01,8,3,2,42204.00,3.20
3136,2024-09-01,8,4,2,45074.00,3.30
3137,2024-09-01,8,5,2,47644.00,2.55
3138,2024-09-01,8,6,2,51514.00,3.55
3139,2024-09-01,8,7,2,54184.00,3.35
3140,2024-09-01,8,8,2,57629.00,3.65
3141,2024-09-01,8,9,2,60849.00,3.75
3142,2024-09-01,8,10,2,37932.00,3.00
3143,2024-09-01,8,11,2,39517.00,3.15
3144,2024-09-01,8,12,2,41302.00,2.45
3145,2024-09-01,8,13,2,43337.00,3.95
3146,2024-09-01,8,14,2,45722.00,3.90
3147,2024-09-01,8,15,2,46557.00,2.50
3148,2024-09-01,8,16,2,48867.00,2.15
3149,2024-09-01,8,17,2,51377.00,3.70
3150,2024-09-01,8,18,2,52112.00,2.75
3151,2024-09-01,8,19,2,41258.20,3.20
3152,2024-09-01,8,20,2,43174.20,3.15
3153,2024-09-01,8,21,2,44665.20,3.60
3154,2024-09-01,8,22,2,46381.20,3.70
3155,2024-09-01,8,23,2,47422.20,3.45
3156,2024-09-01,8,24,2,48063.20,2.75
3157,2024-09-01,8,25,2,50029.20,2.60
3158,2024-09-01,8,26,2,51920.20,2.40
3159,2024-09-01,8,27,2,52736.20,2.35
3160,2024-09-01,8,28,2,43773.40,2.25
3161,2024-09-01,8,29,2,46000.40,2.40
3162,2024-09-01,8,30,2,46027.40,2.25
3163,2024-09-01,8,31,2,47329.40,3.45
3164,2024-09-01,8,32,2,48231.40,3.55
3165,2024-09-01,8,33,2,50608.40,2.65
3166,2024-09-01,8,34,2,50935.40,3.00
3167,2024-09-01,8,35,2,52262.40,3.15
3168,2024-09-01,8,36,2,53639.40,3.75
3169,2024-09-01,9,1,2,36482.00,2.75
3170,2024-09-01,9,2,2,39327.00,2.65
3171,2024-09-01,9,3,2,42797.00,3.75
3172,2024-09-01,9,4,2,45342.00,4.00
3173,2024-09-01,9,5,2,48287.00,4.00
3174,2024-09-01,9,6,2,52182.00,3.90
3175,2024-09-01,9,7,2,55052.00,4.10
3176,2024-09-01,9,8,2,58422.00,3.35
3177,2024-09-01,9,9,2,60292.00,3.20
3178,2024-09-01,9,10,2,38161.00,3.15
3179,2024-09-01,9,11,2,39471.00,3.85
3180,2024-09-01,9,12,2,41931.00,4.00
3181,2024-09-01,9,13,2,44191.00,4.40
3182,2024-09-01,9,14,2,45176.00,2.65
3183,2024-09-01,9,15,2,47161.00,3.75
3184,2024-09-01,9,16,2,49596.00,2.65
3185,2024-09-01,9,17,2,51731.00,2.60
3186,2024-09-01,9,18,2,52591.00,4.40
3187,2024-09-01,9,19,2,42245.60,2.75
3188,2024-09-01,9,20,2,43786.60,3.75
3189,2024-09-01,9,21,2,44277.60,4.10
3190,2024-09-01,9,22,2,45543.60,3.25
3191,2024-09-01,9,23,2,47784.60,2.75
3192,2024-09-01,9,24,2,48600.60,3.40
3193,2024-09-01,9,25,2,50641.60,4.10
3194,2024-09-01,9,26,2,52032.60,4.00
3195,2024-09-01,9,27,2,53123.60,2.65
3196,2024-09-01,9,28,2,44421.20,4.40
3197,2024-09-01,9,29,2,45998.20,3.80
3198,2024-09-01,9,30,2,46550.20,2.75
3199,2024-09-01,9,31,2,47652.20,3.00
3200,2024-09-01,9,32,2,48704.20,3.95
3201,2024-09-01,9,33,2,50281.20,3.70
3202,2024-09-01,9,34,2,51683.20,3.85
3203,2024-09-01,9,35,2,52085.20,3.65
3204,2024-09-01,9,36,2,53712.20,2.90
3205,2024-09-01,10,1,2,36975.00,1.85
3206,2024-09-01,10,2,2,39520.00,1.85
3207,2024-09-01,10,3,2,42065.00,2.20
3208,2024-09-01,10,4,2,45760.00,1.90
3209,2024-09-01,10,5,2,48230.00,2.20
3210,2024-09-01,10,6,2,52325.00,1.40
3211,2024-09-01,10,7,2,55770.00,1.15
3212,2024-09-01,10,8,2,57990.00,1.60
3213,2024-09-01,10,9,2,61535.00,2.55
3214,2024-09-01,10,10,2,37965.00,1.85
3215,2024-09-01,10,11,2,40475.00,1.55
3216,2024-09-01,10,12,2,42210.00,0.90
3217,2024-09-01,10,13,2,43670.00,1.10
3218,2024-09-01,10,14,2,45430.00,1.25
3219,2024-09-01,10,15,2,48040.00,0.80
3220,2024-09-01,10,16,2,49450.00,2.25
3221,2024-09-01,10,17,2,51585.00,1.10
3222,2024-09-01,10,18,2,53945.00,1.25
3223,2024-09-01,10,19,2,42358.00,1.25
3224,2024-09-01,10,20,2,43449.00,1.00
3225,2024-09-01,10,21,2,45315.00,2.35
3226,2024-09-01,10,22,2,46781.00,0.85
3227,2024-09-01,10,23,2,47897.00,2.60
3228,2024-09-01,10,24,2,49588.00,2.20
3229,2024-09-01,10,25,2,49979.00,1.20
3230,2024-09-01,10,26,2,51670.00,1.05
3231,2024-09-01,10,27,2,53186.00,2.25
3232,2024-09-01,10,28,2,44544.00,2.15
3233,2024-09-01,10,29,2,46021.00,1.45
3234,2024-09-01,10,30,2,46948.00,1.05
3235,2024-09-01,10,31,2,48200.00,2.15
3236,2024-09-01,10,32,2,48677.00,1.75
3237,2024-09-01,10,33,2,49779.00,1.75
3238,2024-09-01,10,34,2,51056.00,2.05
3239,2024-09-01,10,35,2,52233.00,1.00
3240,2024-09-01,10,36,2,53235.00,1.15
3241,2024-10-01,1,1,2,31788.00,2.70
3242,2024-10-01,1,2,2,35583.00,2.95
3243,2024-10-01,1,3,2,37928.00,1.45
3244,2024-10-01,1,4,2,42023.00,2.90
3245,2024-10-01,1,5,2,45318.00,2.05
3246,2024-10-01,1,6,2,47663.00,2.65
3247,2024-10-01,1,7,2,51008.00,1.70
3248,2024-10-01,1,8,2,54503.00,1.25
3249,2024-10-01,1,9,2,56973.00,1.55
3250,2024-10-01,1,10,2,36379.00,2.25
3251,2024-10-01,1,11,2,38364.00,2.50
3252,2024-10-01,1,12,2,39374.00,2.15
3253,2024-10-01,1,13,2,42159.00,1.85
3254,2024-10-01,1,14,2,43294.00,1.30
3255,2024-10-01,1,15,2,45704.00,2.75
3256,2024-10-01,1,16,2,47139.00,2.60
3257,2024-10-01,1,17,2,48624.00,2.00
3258,2024-10-01,1,18,2,51459.00,2.10
3259,2024-10-01,1,19,2,40646.40,2.45
3260,2024-10-01,1,20,2,41537.40,3.00
3261,2024-10-01,1,21,2,43053.40,1.65
3262,2024-10-01,1,22,2,43844.40,2.55
3263,2024-10-01,1,23,2,45385.40,1.40
3264,2024-10-01,1,24,2,46526.40,1.55
3265,2024-10-01,1,25,2,48367.40,1.85
3266,2024-10-01,1,26,2,49833.40,2.40
3267,2024-10-01,1,27,2,51449.40,3.00
3268,2024-10-01,1,28,2,43288.80,1.40
3269,2024-10-01,1,29,2,44740.80,2.05
3270,2024-10-01,1,30,2,45792.80,1.75
3271,2024-10-01,1,31,2,46969.80,3.05
3272,2024-10-01,1,32,2,47971.80,2.75
3273,2024-10-01,1,33,2,49073.80,2.35
3274,2024-10-01,1,34,2,49250.80,2.30
3275,2024-10-01,1,35,2,50802.80,1.85
3276,2024-10-01,1,36,2,51554.80,2.25
3277,2024-10-01,2,1,2,33031.00,2.60
3278,2024-10-01,2,2,2,36401.00,3.35
3279,2024-10-01,2,3,2,38421.00,3.20
3280,2024-10-01,2,4,2,42366.00,2.40
3281,2024-10-01,2,5,2,44761.00,2.10
3282,2024-10-01,2,6,2,48806.00,2.90
3283,2024-10-01,2,7,2,51451.00,3.10
3284,2024-10-01,2,8,2,54321.00,2.40
3285,2024-10-01,2,9,2,57741.00,3.35
3286,2024-10-01,2,10,2,35933.00,3.15
3287,2024-10-01,2,11,2,37843.00,1.90
3288,2024-10-01,2,12,2,39378.00,2.75
3289,2024-10-01,2,13,2,41763.00,2.25
3290,2024-10-01,2,14,2,43373.00,3.10
3291,2024-10-01,2,15,2,44958.00,3.35
3292,2024-10-01,2,16,2,47893.00,2.05
3293,2024-10-01,2,17,2,49628.00,2.40
3294,2024-10-01,2,18,2,51563.00,3.30
3295,2024-10-01,2,19,2,39858.80,2.70
3296,2024-10-01,2,20,2,42324.80,3.20
3297,2024-10-01,2,21,2,43690.80,3.45
3298,2024-10-01,2,22,2,44206.80,2.25
3299,2024-10-01,2,23,2,45647.80,3.30
3300,2024-10-01,2,24,2,47913.80,1.90
3301,2024-10-01,2,25,2,49104.80,3.05
3302,2024-10-01,2,26,2,49720.80,3.10
3303,2024-10-01,2,27,2,51236.80,2.40
3304,2024-10-01,2,28,2,42761.60,2.90
3305,2024-10-01,2,29,2,43963.60,2.55
3306,2024-10-01,2,30,2,45990.60,2.40
3307,2024-10-01,2,31,2,46017.60,1.95
3308,2024-10-01,2,32,2,48144.60,3.10
3309,2024-10-01,2,33,2,48521.60,3.40
3310,2024-10-01,2,34,2,50698.60,2.80
3311,2024-10-01,2,35,2,50900.60,2.35
3312,2024-10-01,2,36,2,52927.60,2.15
3313,2024-10-01,3,1,2,33749.00,2.30
3314,2024-10-01,3,2,2,35819.00,3.85
3315,2024-10-01,3,3,2,39214.00,3.70
3316,2024-10-01,3,4,2,41884.00,2.85
3317,2024-10-01,3,5,2,46154.00,2.70
3318,2024-10-01,3,6,2,49299.00,2.85
3319,2024-10-01,3,7,2,51494.00,2.40
3320,2024-10-01,3,8,2,54864.00,2.45
3321,2024-10-01,3,9,2,57684.00,3.55
3322,2024-10-01,3,10,2,36537.00,3.85
3323,2024-10-01,3,11,2,38372.00,2.50
3324,2024-10-01,3,12,2,39582.00,2.30
3325,2024-10-01,3,13,2,41417.00,3.30
3326,2024-10-01,3,14,2,43477.00,2.80
3327,2024-10-01,3,15,2,46437.00,3.80
3328,2024-10-01,3,16,2,47997.00,3.05
3329,2024-10-01,3,17,2,49432.00,2.85
3330,2024-10-01,3,18,2,51492.00,3.15
3331,2024-10-01,3,19,2,41171.20,3.30
3332,2024-10-01,3,20,2,41987.20,3.60
3333,2024-10-01,3,21,2,43378.20,3.65
3334,2024-10-01,3,22,2,44244.20,3.50
3335,2024-10-01,3,23,2,46810.20,3.35
3336,2024-10-01,3,24,2,47301.20,3.70
3337,2024-10-01,3,25,2,49667.20,3.20
3338,2024-10-01,3,26,2,50383.20,2.55
3339,2024-10-01,3,27,2,51224.20,3.70
3340,2024-10-01,3,28,2,43834.40,2.15
3341,2024-10-01,3,29,2,44661.40,3.50
3342,2024-10-01,3,30,2,45963.40,3.95
3343,2024-10-01,3,31,2,46665.40,2.85
3344,2024-10-01,3,32,2,48342.40,3.75
3345,2024-10-01,3,33,2,48944.40,3.05
3346,2024-10-01,3,34,2,50471.40,3.35
3347,2024-10-01,3,35,2,51348.40,3.85
3348,2024-10-01,3,36,2,52325.40,3.80
3349,2024-10-01,4,1,2,33667.00,4.20
3350,2024-10-01,4,2,2,36737.00,3.75
3351,2024-10-01,4,3,2,40082.00,3.55
3352,2024-10-01,4,4,2,42802.00,3.75
3353,2024-10-01,4,5,2,45572.00,2.80
3354,2024-10-01,4,6,2,49292.00,3.25
3355,2024-10-01,4,7,2,52287.00,2.95
3356,2024-10-01,4,8,2,55407.00,4.10
3357,2024-10-01,4,9,2,58277.00,3.60
3358,2024-10-01,4,10,2,36591.00,4.05
3359,2024-10-01,4,11,2,38026.00,3.95
3360,2024-10-01,4,12,2,40786.00,2.65
3361,2024-10-01,4,13,2,42921.00,3.30
3362,2024-10-01,4,14,2,44031.00,2.90
3363,2024-10-01,4,15,2,45516.00,3.55
3364,2024-10-01,4,16,2,47526.00,3.85
3365,2024-10-01,4,17,2,49561.00,3.10
3366,2024-10-01,4,18,2,51371.00,3.25
3367,2024-10-01,4,19,2,40783.60,4.35
3368,2024-10-01,4,20,2,42249.60,2.75
3369,2024-10-01,4,21,2,43840.60,3.15
3370,2024-10-01,4,22,2,44631.60,2.65
3371,2024-10-01,4,23,2,45797.60,3.85
3372,2024-10-01,4,24,2,48088.60,3.60
3373,2024-10-01,4,25,2,48604.60,3.50
3374,2024-10-01,4,26,2,50820.60,3.40
3375,2024-10-01,4,27,2,52686.60,3.85
3376,2024-10-01,4,28,2,43932.20,4.00
3377,2024-10-01,4,29,2,44134.20,3.75
3378,2024-10-01,4,30,2,45936.20,3.60
3379,2024-10-01,4,31,2,47438.20,3.10
3380,2024-10-01,4,32,2,48365.20,3.55
