ForecastKey,Date,DepartmentKey,AccountKey,ScenarioKey,ForecastAmount
2387,2024-07-01,7,11,3,40685.76
2388,2024-07-01,7,12,3,41332.23
2389,2024-07-01,7,13,3,44478.49
2390,2024-07-01,7,14,3,44868.00
2391,2024-07-01,7,15,3,47254.56
2392,2024-07-01,7,16,3,47712.36
2393,2024-07-01,7,17,3,50873.00
2394,2024-07-01,7,18,3,53354.16
2395,2024-07-01,7,19,3,41395.80
2396,2024-07-01,7,20,3,44127.04
2397,2024-07-01,7,21,3,43958.77
2398,2024-07-01,7,22,3,45693.80
2399,2024-07-01,7,23,3,45017.51
2400,2024-07-01,7,24,3,46851.78
2401,2024-07-01,7,25,3,50163.47
2402,2024-07-01,7,26,3,52563.78
2403,2024-07-01,7,27,3,52691.56
2404,2024-07-01,7,28,3,45084.61
2405,2024-07-01,7,29,3,44927.60
2406,2024-07-01,7,30,3,47281.69
2407,2024-07-01,7,31,3,45919.47
2408,2024-07-01,7,32,3,46883.59
2409,2024-07-01,7,33,3,51214.81
2410,2024-07-01,7,34,3,49312.47
2411,2024-07-01,7,35,3,51011.91
2412,2024-07-01,7,36,3,53849.77
2413,2024-07-01,8,1,3,35818.64
2414,2024-07-01,8,2,3,37444.82
2415,2024-07-01,8,3,3,41604.00
2416,2024-07-01,8,4,3,45720.48
2417,2024-07-01,8,5,3,46384.43
2418,2024-07-01,8,6,3,49071.33
2419,2024-07-01,8,7,3,54706.68
2420,2024-07-01,8,8,3,57372.04
2421,2024-07-01,8,9,3,62391.22
2422,2024-07-01,8,10,3,37327.54
2423,2024-07-01,8,11,3,38161.74
2424,2024-07-01,8,12,3,41715.02
2425,2024-07-01,8,13,3,42458.13
2426,2024-07-01,8,14,3,46128.72
2427,2024-07-01,8,15,3,48329.64
2428,2024-07-01,8,16,3,48922.83
2429,2024-07-01,8,17,3,52532.06
2430,2024-07-01,8,18,3,52587.00
2431,2024-07-01,8,19,3,42720.86
2432,2024-07-01,8,20,3,43553.18
2433,2024-07-01,8,21,3,44909.85
2434,2024-07-01,8,22,3,46340.01
2435,2024-07-01,8,23,3,47322.20
2436,2024-07-01,8,24,3,49585.46
2437,2024-07-01,8,25,3,48140.32
2438,2024-07-01,8,26,3,52859.81
2439,2024-07-01,8,27,3,53486.20
2440,2024-07-01,8,28,3,45745.37
2441,2024-07-01,8,29,3,45324.15
2442,2024-07-01,8,30,3,44889.08
2443,2024-07-01,8,31,3,48913.49
2444,2024-07-01,8,32,3,46905.71
2445,2024-07-01,8,33,3,49656.82
2446,2024-07-01,8,34,3,51085.40
2447,2024-07-01,8,35,3,53205.65
2448,2024-07-01,8,36,3,51617.97
2449,2024-07-01,9,1,3,36344.64
2450,2024-07-01,9,2,3,38587.23
2451,2024-07-01,9,3,3,42442.22
2452,2024-07-01,9,4,3,44992.00
2453,2024-07-01,9,5,3,47299.14
2454,2024-07-01,9,6,3,51857.00
2455,2024-07-01,9,7,3,56102.04
2456,2024-07-01,9,8,3,55723.59
2457,2024-07-01,9,9,3,58507.49
2458,2024-07-01,9,10,3,38490.72
2459,2024-07-01,9,11,3,38804.08
2460,2024-07-01,9,12,3,42072.56
2461,2024-07-01,9,13,3,42915.18
2462,2024-07-01,9,14,3,44345.98
2463,2024-07-01,9,15,3,49090.83
2464,2024-07-01,9,16,3,47962.62
2465,2024-07-01,9,17,3,50524.88
2466,2024-07-01,9,18,3,51837.77
2467,2024-07-01,9,19,3,42188.31
2468,2024-07-01,9,20,3,42200.37
2469,2024-07-01,9,21,3,46081.15
2470,2024-07-01,9,22,3,45880.16
2471,2024-07-01,9,23,3,47024.91
2472,2024-07-01,9,24,3,50058.62
2473,2024-07-01,9,25,3,51130.85
2474,2024-07-01,9,26,3,51997.43
2475,2024-07-01,9,27,3,52443.86
2476,2024-07-01,9,28,3,44901.62
2477,2024-07-01,9,29,3,44294.24
2478,2024-07-01,9,30,3,46084.70
2479,2024-07-01,9,31,3,47373.68
2480,2024-07-01,9,32,3,47362.62
2481,2024-07-01,9,33,3,48772.76
2482,2024-07-01,9,34,3,51608.20
2483,2024-07-01,9,35,3,51460.00
2484,2024-07-01,9,36,3,54837.44
2485,2024-07-01,10,1,3,35565.75
2486,2024-07-01,10,2,3,39097.10
2487,2024-07-01,10,3,3,44202.45
2488,2024-07-01,10,4,3,45960.00
2489,2024-07-01,10,5,3,49480.00
2490,2024-07-01,10,6,3,52400.00
2491,2024-07-01,10,7,3,54865.80
2492,2024-07-01,10,8,3,59940.30
2493,2024-07-01,10,9,3,60721.65
2494,2024-07-01,10,10,3,39387.20
2495,2024-07-01,10,11,3,39812.50
2496,2024-07-01,10,12,3,41684.30
2497,2024-07-01,10,13,3,45726.85
2498,2024-07-01,10,14,3,45371.70
2499,2024-07-01,10,15,3,47165.00
2500,2024-07-01,10,16,3,48980.25
2501,2024-07-01,10,17,3,50860.00
2502,2024-07-01,10,18,3,52253.90
2503,2024-07-01,10,19,3,41633.00
2504,2024-07-01,10,20,3,44489.49
2505,2024-07-01,10,21,3,44740.00
2506,2024-07-01,10,22,3,44941.07
2507,2024-07-01,10,23,3,48013.44
2508,2024-07-01,10,24,3,48596.24
2509,2024-07-01,10,25,3,49910.42
2510,2024-07-01,10,26,3,53529.10
2511,2024-07-01,10,27,3,54601.33
2512,2024-07-01,10,28,3,45434.88
2513,2024-07-01,10,29,3,46762.92
2514,2024-07-01,10,30,3,47995.94
2515,2024-07-01,10,31,3,48350.00
2516,2024-07-01,10,32,3,50300.02
2517,2024-07-01,10,33,3,49528.71
2518,2024-07-01,10,34,3,53231.43
2519,2024-07-01,10,35,3,53481.66
2520,2024-07-01,10,36,3,55089.55
2521,2024-08-01,1,1,3,33694.39
2522,2024-08-01,1,2,3,34311.42
2523,2024-08-01,1,3,3,37919.97
2524,2024-08-01,1,4,3,42064.48
2525,2024-08-01,1,5,3,45468.18
2526,2024-08-01,1,6,3,48412.26
2527,2024-08-01,1,7,3,51798.66
2528,2024-08-01,1,8,3,54315.78
2529,2024-08-01,1,9,3,57673.00
2530,2024-08-01,1,10,3,36188.46
2531,2024-08-01,1,11,3,39207.78
2532,2024-08-01,1,12,3,40045.49
2533,2024-08-01,1,13,3,42696.18
2534,2024-08-01,1,14,3,43444.00
2535,2024-08-01,1,15,3,45521.58
2536,2024-08-01,1,16,3,47913.39
2537,2024-08-01,1,17,3,47068.28
2538,2024-08-01,1,18,3,50234.00
2539,2024-08-01,1,19,3,41093.29
2540,2024-08-01,1,20,3,41902.27
2541,2024-08-01,1,21,3,43483.93
2542,2024-08-01,1,22,3,43433.01
2543,2024-08-01,1,23,3,46091.75
2544,2024-08-01,1,24,3,48680.93
2545,2024-08-01,1,25,3,47858.98
2546,2024-08-01,1,26,3,51187.07
2547,2024-08-01,1,27,3,49372.42
2548,2024-08-01,1,28,3,42692.52
2549,2024-08-01,1,29,3,45671.02
2550,2024-08-01,1,30,3,45982.08
2551,2024-08-01,1,31,3,47374.64
2552,2024-08-01,1,32,3,48224.27
2553,2024-08-01,1,33,3,48731.29
2554,2024-08-01,1,34,3,48282.53
2555,2024-08-01,1,35,3,50171.02
2556,2024-08-01,1,36,3,52499.60
2557,2024-08-01,2,1,3,32881.00
2558,2024-08-01,2,2,3,34072.22
2559,2024-08-01,2,3,3,38185.29
2560,2024-08-01,2,4,3,40149.27
2561,2024-08-01,2,5,3,43587.92
2562,2024-08-01,2,6,3,48660.12
2563,2024-08-01,2,7,3,50838.48
2564,2024-08-01,2,8,3,54788.46
2565,2024-08-01,2,9,3,59112.73
2566,2024-08-01,2,10,3,34491.26
2567,2024-08-01,2,11,3,37468.00
2568,2024-08-01,2,12,3,40503.00
2569,2024-08-01,2,13,3,40927.74
2570,2024-08-01,2,14,3,42790.77
2571,2024-08-01,2,15,3,45161.34
2572,2024-08-01,2,16,3,48397.18
2573,2024-08-01,2,17,3,49453.00
2574,2024-08-01,2,18,3,52337.39
2575,2024-08-01,2,19,3,39683.80
2576,2024-08-01,2,20,3,40865.80
2577,2024-08-01,2,21,3,42571.98
2578,2024-08-01,2,22,3,44234.98
2579,2024-08-01,2,23,3,46281.03
2580,2024-08-01,2,24,3,47584.94
2581,2024-08-01,2,25,3,49015.10
2582,2024-08-01,2,26,3,49044.88
2583,2024-08-01,2,27,3,52784.42
2584,2024-08-01,2,28,3,44095.95
2585,2024-08-01,2,29,3,44018.96
2586,2024-08-01,2,30,3,44392.19
2587,2024-08-01,2,31,3,47578.38
2588,2024-08-01,2,32,3,46409.26
2589,2024-08-01,2,33,3,47963.20
2590,2024-08-01,2,34,3,51253.57
2591,2024-08-01,2,35,3,51158.84
2592,2024-08-01,2,36,3,50515.27
2593,2024-08-01,3,1,3,33760.98
2594,2024-08-01,3,2,3,37794.82
2595,2024-08-01,3,3,3,39353.64
2596,2024-08-01,3,4,3,40724.48
2597,2024-08-01,3,5,3,46975.08
2598,2024-08-01,3,6,3,47480.53
2599,2024-08-01,3,7,3,53390.88
2600,2024-08-01,3,8,3,53791.22
2601,2024-08-01,3,9,3,59157.02
2602,2024-08-01,3,10,3,37216.74
2603,2024-08-01,3,11,3,37439.09
2604,2024-08-01,3,12,3,41597.64
2605,2024-08-01,3,13,3,41819.58
2606,2024-08-01,3,14,3,43512.48
2607,2024-08-01,3,15,3,46623.62
2608,2024-08-01,3,16,3,49411.16
2609,2024-08-01,3,17,3,51109.14
2610,2024-08-01,3,18,3,51092.00
2611,2024-08-01,3,19,3,40190.24
2612,2024-08-01,3,20,3,41775.82
2613,2024-08-01,3,21,3,43735.76
2614,2024-08-01,3,22,3,45141.14
2615,2024-08-01,3,23,3,45114.89
2616,2024-08-01,3,24,3,46803.66
2617,2024-08-01,3,25,3,49431.62
2618,2024-08-01,3,26,3,50962.78
2619,2024-08-01,3,27,3,52241.44
2620,2024-08-01,3,28,3,42495.12
2621,2024-08-01,3,29,3,44811.40
2622,2024-08-01,3,30,3,43663.00
2623,2024-08-01,3,31,3,47343.71
2624,2024-08-01,3,32,3,48342.40
2625,2024-08-01,3,33,3,51004.98
2626,2024-08-01,3,34,3,49892.44
2627,2024-08-01,3,35,3,52094.87
2628,2024-08-01,3,36,3,53448.41
2629,2024-08-01,4,1,3,33981.76
2630,2024-08-01,4,2,3,37710.36
2631,2024-08-01,4,3,3,39357.00
2632,2024-08-01,4,4,3,42043.96
2633,2024-08-01,4,5,3,45175.06
2634,2024-08-01,4,6,3,49911.17
2635,2024-08-01,4,7,3,52407.63
2636,2024-08-01,4,8,3,56032.00
2637,2024-08-01,4,9,3,58652.00
2638,2024-08-01,4,10,3,35760.02
2639,2024-08-01,4,11,3,38176.00
2640,2024-08-01,4,12,3,39774.28
2641,2024-08-01,4,13,3,41033.58
2642,2024-08-01,4,14,3,43101.38
2643,2024-08-01,4,15,3,46932.98
2644,2024-08-01,4,16,3,46967.48
2645,2024-08-01,4,17,3,51743.08
2646,2024-08-01,4,18,3,51921.00
2647,2024-08-01,4,19,3,42084.36
2648,2024-08-01,4,20,3,41524.60
2649,2024-08-01,4,21,3,42452.63
2650,2024-08-01,4,22,3,46062.67
2651,2024-08-01,4,23,3,45563.42
2652,2024-08-01,4,24,3,48897.74
2653,2024-08-01,4,25,3,48811.55
2654,2024-08-01,4,26,3,49767.89
2655,2024-08-01,4,27,3,50912.00
2656,2024-08-01,4,28,3,42832.48
2657,2024-08-01,4,29,3,44234.20
2658,2024-08-01,4,30,3,46036.20
2659,2024-08-01,4,31,3,46444.07
2660,2024-08-01,4,32,3,47683.55
2661,2024-08-01,4,33,3,49886.12
2662,2024-08-01,4,34,3,50069.20
2663,2024-08-01,4,35,3,50266.56
2664,2024-08-01,4,36,3,51874.22
2665,2024-08-01,5,1,3,34653.10
2666,2024-08-01,5,2,3,38861.90
2667,2024-08-01,5,3,3,39788.00
2668,2024-08-01,5,4,3,42257.60
2669,2024-08-01,5,5,3,48082.80
2670,2024-08-01,5,6,3,47903.45
2671,2024-08-01,5,7,3,51895.90
2672,2024-08-01,5,8,3,56686.50
2673,2024-08-01,5,9,3,59741.40
2674,2024-08-01,5,10,3,36798.30
2675,2024-08-01,5,11,3,39708.60
2676,2024-08-01,5,12,3,40915.00
2677,2024-08-01,5,13,3,41993.00
2678,2024-08-01,5,14,3,43325.80
2679,2024-08-01,5,15,3,45099.60
2680,2024-08-01,5,16,3,49136.15
2681,2024-08-01,5,17,3,51515.45
2682,2024-08-01,5,18,3,52924.00
2683,2024-08-01,5,19,3,40226.87
2684,2024-08-01,5,20,3,41369.13
2685,2024-08-01,5,21,3,44153.00
2686,2024-08-01,5,22,3,46549.82
2687,2024-08-01,5,23,3,46143.90
2688,2024-08-01,5,24,3,48629.52
2689,2024-08-01,5,25,3,50430.84
2690,2024-08-01,5,26,3,51467.16
2691,2024-08-01,5,27,3,53115.48
2692,2024-08-01,5,28,3,44400.60
2693,2024-08-01,5,29,3,43518.86
2694,2024-08-01,5,30,3,46848.52
2695,2024-08-01,5,31,3,46586.00
2696,2024-08-01,5,32,3,46257.36
2697,2024-08-01,5,33,3,50485.45
2698,2024-08-01,5,34,3,50946.42
2699,2024-08-01,5,35,3,53008.38
2700,2024-08-01,5,36,3,54514.92
2701,2024-08-01,6,1,3,33419.41
2702,2024-08-01,6,2,3,35936.56
2703,2024-08-01,6,3,3,41913.79
2704,2024-08-01,6,4,3,44536.26
2705,2024-08-01,6,5,3,46704.84
2706,2024-08-01,6,6,3,49247.94
2707,2024-08-01,6,7,3,52575.04
2708,2024-08-01,6,8,3,56908.86
2709,2024-08-01,6,9,3,60065.76
2710,2024-08-01,6,10,3,38325.48
2711,2024-08-01,6,11,3,40565.52
2712,2024-08-01,6,12,3,41609.88
2713,2024-08-01,6,13,3,42729.00
2714,2024-08-01,6,14,3,46235.67
2715,2024-08-01,6,15,3,46331.01
2716,2024-08-01,6,16,3,48489.09
2717,2024-08-01,6,17,3,50342.44
2718,2024-08-01,6,18,3,52726.04
2719,2024-08-01,6,19,3,39820.73
2720,2024-08-01,6,20,3,41806.42
2721,2024-08-01,6,21,3,42840.44
2722,2024-08-01,6,22,3,44286.71
2723,2024-08-01,6,23,3,47422.40
2724,2024-08-01,6,24,3,46839.75
2725,2024-08-01,6,25,3,49204.40
2726,2024-08-01,6,26,3,50188.45
2727,2024-08-01,6,27,3,54678.99
2728,2024-08-01,6,28,3,43627.80
2729,2024-08-01,6,29,3,43824.41
2730,2024-08-01,6,30,3,46290.12
2731,2024-08-01,6,31,3,46191.12
2732,2024-08-01,6,32,3,47173.08
2733,2024-08-01,6,33,3,48027.42
2734,2024-08-01,6,34,3,49382.00
2735,2024-08-01,6,35,3,52368.64
2736,2024-08-01,6,36,3,51500.99
2737,2024-08-01,7,1,3,33630.87
2738,2024-08-01,7,2,3,37966.91
2739,2024-08-01,7,3,3,41320.11
2740,2024-08-01,7,4,3,44244.06
2741,2024-08-01,7,5,3,45639.47
2742,2024-08-01,7,6,3,50362.29
2743,2024-08-01,7,7,3,54356.82
2744,2024-08-01,7,8,3,57360.72
2745,2024-08-01,7,9,3,59455.44
2746,2024-08-01,7,10,3,36208.16
2747,2024-08-01,7,11,3,40438.38
2748,2024-08-01,7,12,3,40447.54
2749,2024-08-01,7,13,3,43097.67
2750,2024-08-01,7,14,3,44914.32
2751,2024-08-01,7,15,3,46607.22
2752,2024-08-01,7,16,3,48688.00
2753,2024-08-01,7,17,3,51711.96
2754,2024-08-01,7,18,3,53462.33
2755,2024-08-01,7,19,3,41229.34
2756,2024-08-01,7,20,3,42298.56
2757,2024-08-01,7,21,3,43142.02
2758,2024-08-01,7,22,3,46554.74
2759,2024-08-01,7,23,3,46924.40
2760,2024-08-01,7,24,3,49802.32
2761,2024-08-01,7,25,3,48942.96
2762,2024-08-01,7,26,3,51696.46
2763,2024-08-01,7,27,3,50511.59
2764,2024-08-01,7,28,3,44325.60
2765,2024-08-01,7,29,3,46146.68
2766,2024-08-01,7,30,3,47424.15
2767,2024-08-01,7,31,3,45968.47
2768,2024-08-01,7,32,3,47077.59
2769,2024-08-01,7,33,3,47734.28
2770,2024-08-01,7,34,3,50923.22
2771,2024-08-01,7,35,3,52876.39
2772,2024-08-01,7,36,3,54405.27
2773,2024-08-01,8,1,3,34989.00
2774,2024-08-01,8,2,3,39121.34
2775,2024-08-01,8,3,3,41435.46
2776,2024-08-01,8,4,3,46000.98
2777,2024-08-01,8,5,3,48594.00
2778,2024-08-01,8,6,3,50256.36
2779,2024-08-01,8,7,3,54734.00
2780,2024-08-01,8,8,3,57054.00
2781,2024-08-01,8,9,3,60049.00
2782,2024-08-01,8,10,3,38104.14
2783,2024-08-01,8,11,3,40128.84
2784,2024-08-01,8,12,3,43081.81
2785,2024-08-01,8,13,3,43156.26
2786,2024-08-01,8,14,3,43671.34
2787,2024-08-01,8,15,3,46777.36
2788,2024-08-01,8,16,3,50152.76
2789,2024-08-01,8,17,3,49787.19
2790,2024-08-01,8,18,3,52828.38
2791,2024-08-01,8,19,3,42100.03
2792,2024-08-01,8,20,3,42899.20
2793,2024-08-01,8,21,3,44960.35
2794,2024-08-01,8,22,3,44553.26
2795,2024-08-01,8,23,3,47113.67
2796,2024-08-01,8,24,3,48313.20
2797,2024-08-01,8,25,3,51324.08
2798,2024-08-01,8,26,3,52780.10
2799,2024-08-01,8,27,3,52171.48
2800,2024-08-01,8,28,3,44135.38
2801,2024-08-01,8,29,3,46257.41
2802,2024-08-01,8,30,3,46386.67
2803,2024-08-01,8,31,3,48913.49
2804,2024-08-01,8,32,3,49680.53
2805,2024-08-01,8,33,3,49013.32
2806,2024-08-01,8,34,3,49528.59
2807,2024-08-01,8,35,3,52837.40
2808,2024-08-01,8,36,3,52533.76
2809,2024-08-01,9,1,3,35460.29
2810,2024-08-01,9,2,3,38512.98
2811,2024-08-01,9,3,3,41672.00
2812,2024-08-01,9,4,3,46223.34
2813,2024-08-01,9,5,3,48662.00
2814,2024-08-01,9,6,3,50109.36
2815,2024-08-01,9,7,3,53511.48
2816,2024-08-01,9,8,3,57222.00
2817,2024-08-01,9,9,3,60317.00
2818,2024-08-01,9,10,3,38975.22
2819,2024-08-01,9,11,3,39996.00
2820,2024-08-01,9,12,3,40871.88
2821,2024-08-01,9,13,3,45207.73
2822,2024-08-01,9,14,3,44468.48
2823,2024-08-01,9,15,3,47632.61
2824,2024-08-01,9,16,3,49196.00
2825,2024-08-01,9,17,3,51618.12
2826,2024-08-01,9,18,3,52914.91
2827,2024-08-01,9,19,3,41302.69
2828,2024-08-01,9,20,3,44327.70
2829,2024-08-01,9,21,3,45928.15
2830,2024-08-01,9,22,3,46568.60
2831,2024-08-01,9,23,3,46545.06
2832,2024-08-01,9,24,3,47942.83
2833,2024-08-01,9,25,3,48540.35
2834,2024-08-01,9,26,3,51759.77
2835,2024-08-01,9,27,3,53023.60
2836,2024-08-01,9,28,3,45238.84
2837,2024-08-01,9,29,3,46969.16
2838,2024-08-01,9,30,3,46653.95
2839,2024-08-01,9,31,3,46903.43
2840,2024-08-01,9,32,3,47485.12
2841,2024-08-01,9,33,3,52278.89
2842,2024-08-01,9,34,3,50229.70
2843,2024-08-01,9,35,3,52846.40
2844,2024-08-01,9,36,3,53337.20
2845,2024-08-01,10,1,3,36325.00
2846,2024-08-01,10,2,3,40192.95
2847,2024-08-01,10,3,3,42855.30
2848,2024-08-01,10,4,3,47467.55
2849,2024-08-01,10,5,3,50320.65
2850,2024-08-01,10,6,3,51455.25
2851,2024-08-01,10,7,3,55559.40
2852,2024-08-01,10,8,3,56977.20
2853,2024-08-01,10,9,3,61949.70
2854,2024-08-01,10,10,3,39177.90
2855,2024-08-01,10,11,3,39975.00
2856,2024-08-01,10,12,3,44094.30
2857,2024-08-01,10,13,3,45443.60
2858,2024-08-01,10,14,3,46517.10
2859,2024-08-01,10,15,3,47079.20
2860,2024-08-01,10,16,3,51102.00
2861,2024-08-01,10,17,3,50528.80
2862,2024-08-01,10,18,3,53774.40
2863,2024-08-01,10,19,3,42465.66
2864,2024-08-01,10,20,3,43583.76
2865,2024-08-01,10,21,3,45010.35
2866,2024-08-01,10,22,3,45036.88
2867,2024-08-01,10,23,3,46169.09
2868,2024-08-01,10,24,3,48176.37
2869,2024-08-01,10,25,3,50954.00
2870,2024-08-01,10,26,3,52988.35
2871,2024-08-01,10,27,3,52703.64
2872,2024-08-01,10,28,3,43775.62
2873,2024-08-01,10,29,3,47350.13
2874,2024-08-01,10,30,3,45445.54
2875,2024-08-01,10,31,3,46147.75
2876,2024-08-01,10,32,3,48307.94
2877,2024-08-01,10,33,3,49404.96
2878,2024-08-01,10,34,3,50304.38
2879,2024-08-01,10,35,3,53159.33
2880,2024-08-01,10,36,3,54449.10
2881,2024-09-01,1,1,3,33436.89
2882,2024-09-01,1,2,3,35483.00
2883,2024-09-01,1,3,3,38661.06
2884,2024-09-01,1,4,3,41503.77
2885,2024-09-01,1,5,3,46224.36
2886,2024-09-01,1,6,3,47811.38
2887,2024-09-01,1,7,3,49793.01
2888,2024-09-01,1,8,3,55057.56
2889,2024-09-01,1,9,3,56495.04
2890,2024-09-01,1,10,3,34646.92
2891,2024-09-01,1,11,3,37386.36
2892,2024-09-01,1,12,3,39464.74
2893,2024-09-01,1,13,3,40045.48
2894,2024-09-01,1,14,3,43955.88
2895,2024-09-01,1,15,3,46388.58
2896,2024-09-01,1,16,3,48965.17
2897,2024-09-01,1,17,3,48212.01
2898,2024-09-01,1,18,3,52977.02
2899,2024-09-01,1,19,3,39446.40
2900,2024-09-01,1,20,3,42180.02
2901,2024-09-01,1,21,3,43078.40
2902,2024-09-01,1,22,3,45015.09
2903,2024-09-01,1,23,3,47751.21
2904,2024-09-01,1,24,3,45718.37
2905,2024-09-01,1,25,3,49709.57
2906,2024-09-01,1,26,3,50967.90
2907,2024-09-01,1,27,3,52494.14
2908,2024-09-01,1,28,3,43737.71
2909,2024-09-01,1,29,3,43897.39
2910,2024-09-01,1,30,3,45367.80
2911,2024-09-01,1,31,3,45844.80
2912,2024-09-01,1,32,3,48905.74
2913,2024-09-01,1,33,3,48873.80
2914,2024-09-01,1,34,3,48476.53
2915,2024-09-01,1,35,3,49205.97
2916,2024-09-01,1,36,3,52625.85
2917,2024-09-01,2,1,3,31855.88
2918,2024-09-01,2,2,3,35704.51
2919,2024-09-01,2,3,3,39625.13
2920,2024-09-01,2,4,3,42550.32
2921,2024-09-01,2,5,3,44684.64
2922,2024-09-01,2,6,3,47681.00
2923,2024-09-01,2,7,3,51919.02
2924,2024-09-01,2,8,3,54999.42
2925,2024-09-01,2,9,3,57762.91
2926,2024-09-01,2,10,3,36345.66
2927,2024-09-01,2,11,3,38118.00
2928,2024-09-01,2,12,3,40726.56
2929,2024-09-01,2,13,3,41417.74
2930,2024-09-01,2,14,3,45008.94
2931,2024-09-01,2,15,3,44215.51
2932,2024-09-01,2,16,3,46424.07
2933,2024-09-01,2,17,3,49131.72
2934,2024-09-01,2,18,3,52313.76
2935,2024-09-01,2,19,3,39919.12
2936,2024-09-01,2,20,3,41184.30
2937,2024-09-01,2,21,3,41959.48
2938,2024-09-01,2,22,3,45651.94
2939,2024-09-01,2,23,3,45952.78
2940,2024-09-01,2,24,3,48861.96
2941,2024-09-01,2,25,3,49924.10
2942,2024-09-01,2,26,3,49669.09
2943,2024-09-01,2,27,3,52632.92
2944,2024-09-01,2,28,3,44816.95
2945,2024-09-01,2,29,3,45205.26
2946,2024-09-01,2,30,3,45109.94
2947,2024-09-01,2,31,3,47217.60
2948,2024-09-01,2,32,3,46530.51
2949,2024-09-01,2,33,3,48946.60
2950,2024-09-01,2,34,3,51228.07
2951,2024-09-01,2,35,3,51561.11
2952,2024-09-01,2,36,3,51281.05
2953,2024-09-01,3,1,3,32445.53
2954,2024-09-01,3,2,3,35253.68
2955,2024-09-01,3,3,3,39883.89
2956,2024-09-01,3,4,3,41364.82
2957,2024-09-01,3,5,3,46154.00
2958,2024-09-01,3,6,3,49928.22
2959,2024-09-01,3,7,3,52268.88
2960,2024-09-01,3,8,3,54166.86
2961,2024-09-01,3,9,3,56884.41
2962,2024-09-01,3,10,3,35862.00
2963,2024-09-01,3,11,3,38211.03
2964,2024-09-01,3,12,3,40782.00
2965,2024-09-01,3,13,3,41492.00
2966,2024-09-01,3,14,3,45373.56
2967,2024-09-01,3,15,3,44558.89
2968,2024-09-01,3,16,3,46792.06
2969,2024-09-01,3,17,3,50471.64
2970,2024-09-01,3,18,3,50315.16
2971,2024-09-01,3,19,3,41144.59
2972,2024-09-01,3,20,3,40828.96
2973,2024-09-01,3,21,3,42300.92
2974,2024-09-01,3,22,3,44294.20
2975,2024-09-01,3,23,3,45408.50
2976,2024-09-01,3,24,3,48874.74
2977,2024-09-01,3,25,3,49342.20
2978,2024-09-01,3,26,3,51926.36
2979,2024-09-01,3,27,3,50984.21
2980,2024-09-01,3,28,3,43161.74
2981,2024-09-01,3,29,3,43843.54
2982,2024-09-01,3,30,3,46015.67
2983,2024-09-01,3,31,3,45144.19
2984,2024-09-01,3,32,3,47517.40
2985,2024-09-01,3,33,3,47549.01
2986,2024-09-01,3,34,3,49621.40
2987,2024-09-01,3,35,3,51948.40
2988,2024-09-01,3,36,3,51131.89
2989,2024-09-01,4,1,3,33800.58
2990,2024-09-01,4,2,3,36418.76
2991,2024-09-01,4,3,3,40923.96
2992,2024-09-01,4,4,3,43179.52
2993,2024-09-01,4,5,3,47067.91
2994,2024-09-01,4,6,3,47938.66
2995,2024-09-01,4,7,3,51662.00
2996,2024-09-01,4,8,3,54323.36
2997,2024-09-01,4,9,3,58577.00
2998,2024-09-01,4,10,3,37858.32
2999,2024-09-01,4,11,3,38171.98
3000,2024-09-01,4,12,3,39872.28
3001,2024-09-01,4,13,3,42421.00
3002,2024-09-01,4,14,3,43556.00
3003,2024-09-01,4,15,3,47061.73
3004,2024-09-01,4,16,3,47901.00
3005,2024-09-01,4,17,3,47880.17
3006,2024-09-01,4,18,3,50490.58
3007,2024-09-01,4,19,3,39948.09
3008,2024-09-01,4,20,3,41158.85
3009,2024-09-01,4,21,3,42882.44
3010,2024-09-01,4,22,3,44008.47
3011,2024-09-01,4,23,3,45054.17
3012,2024-09-01,4,24,3,47731.46
3013,2024-09-01,4,25,3,50214.19
3014,2024-09-01,4,26,3,50570.60
3015,2024-09-01,4,27,3,50281.50
3016,2024-09-01,4,28,3,41789.73
3017,2024-09-01,4,29,3,45585.54
3018,2024-09-01,4,30,3,45090.98
3019,2024-09-01,4,31,3,46538.20
3020,2024-09-01,4,32,3,48153.80
3021,2024-09-01,4,33,3,48257.36
3022,2024-09-01,4,34,3,49165.82
3023,2024-09-01,4,35,3,51896.20
3024,2024-09-01,4,36,3,52591.97
3025,2024-09-01,5,1,3,34489.55
3026,2024-09-01,5,2,3,36996.30
3027,2024-09-01,5,3,3,40978.50
3028,2024-09-01,5,4,3,44415.90
3029,2024-09-01,5,5,3,47623.80
3030,2024-09-01,5,6,3,48569.40
3031,2024-09-01,5,7,3,52351.20
3032,2024-09-01,5,8,3,54489.75
3033,2024-09-01,5,9,3,59620.00
3034,2024-09-01,5,10,3,36622.60
3035,2024-09-01,5,11,3,39840.40
3036,2024-09-01,5,12,3,42243.30
3037,2024-09-01,5,13,3,42647.25
3038,2024-09-01,5,14,3,43562.70
3039,2024-09-01,5,15,3,48276.10
3040,2024-09-01,5,16,3,48292.20
3041,2024-09-01,5,17,3,51901.70
3042,2024-09-01,5,18,3,51700.00
3043,2024-09-01,5,19,3,42148.63
3044,2024-09-01,5,20,3,43209.24
3045,2024-09-01,5,21,3,43367.94
3046,2024-09-01,5,22,3,46086.32
3047,2024-09-01,5,23,3,47363.70
3048,2024-09-01,5,24,3,48226.00
3049,2024-09-01,5,25,3,49997.34
3050,2024-09-01,5,26,3,51164.58
